0;3;7;0;0;1;7
1;3;3;0;0;1;7
2;3;1;3;0;1;7
3;3;1;6;0;0;7
4;3;5;2;0;1;7
5;3;5;0;0;1;7
6;3;4;2;0;1;7
7;3;1;3;0;1;7
8;3;2;4;0;0;7
9;3;2;5;0;1;7
10;3;4;3;0;1;7
11;3;4;0;0;1;7
12;3;1;3;0;1;7
13;3;1;5;0;1;7
14;3;3;4;0;1;7
15;3;4;1;0;1;7
16;3;5;1;0;1;7
17;3;5;2;0;0;7
18;3;4;2;0;1;7
19;3;3;1;0;1;7
20;3;2;3;0;1;7
21;3;2;5;0;0;7
22;3;2;4;0;1;7
23;3;3;3;0;1;7
24;3;3;2;0;1;7
25;3;2;3;0;1;7
26;3;2;5;0;1;7
27;3;2;4;0;0;7
28;3;4;2;0;1;7
29;3;4;2;0;1;7
30;3;4;2;0;1;7
31;3;3;2;0;1;7
32;3;3;3;0;1;7
33;3;5;1;0;0;7
34;3;2;2;0;1;7
35;3;3;4;0;1;7
36;3;3;2;0;1;7
37;3;5;2;0;0;7
38;3;2;2;0;1;7
39;3;2;4;0;1;7
40;3;2;4;0;1;7
41;3;4;3;0;1;7
42;3;6;0;0;0;7
43;3;3;1;0;1;7
44;3;2;4;0;1;7
45;3;1;4;0;1;7
46;3;5;2;0;0;7
47;3;2;2;0;1;7
48;3;3;3;0;1;7
49;3;2;4;0;1;7
50;3;3;2;0;1;7
51;3;3;3;0;1;7
52;3;2;2;1;1;7
53;3;4;3;0;0;7
54;3;3;3;0;1;7
55;3;4;2;0;1;7
56;3;4;1;0;1;7
57;3;4;3;0;1;7
58;3;4;1;0;0;7
59;3;4;2;0;1;7
60;3;2;2;0;1;7
61;3;1;5;0;1;7
62;3;4;3;0;1;7
63;3;7;0;0;0;7
64;3;4;0;0;1;7
65;3;4;3;0;1;7
66;3;1;2;0;1;7
67;3;1;6;0;1;7
68;3;3;4;0;0;7
69;3;5;0;0;1;7
70;3;3;2;0;1;7
71;3;3;3;0;1;7
72;3;3;3;0;1;7
73;3;6;1;0;0;7
74;3;5;0;0;1;7
75;3;3;1;0;1;7
76;3;1;4;0;1;7
77;3;4;3;0;1;7
78;3;3;3;0;0;7
79;3;4;2;0;1;7
80;3;3;3;0;1;7
81;3;3;1;0;1;7
82;3;3;4;0;0;7
83;3;2;4;0;1;7
84;3;5;1;0;1;7
85;3;5;1;0;1;7
86;3;4;1;0;1;7
87;3;2;3;0;1;7
88;3;2;4;0;0;7
89;3;3;3;0;1;7
90;3;3;3;0;1;7
91;3;3;2;0;1;7
92;3;3;4;0;1;7
93;3;5;1;0;1;7
94;3;4;1;0;1;7
95;3;4;2;0;0;7
96;3;3;2;0;1;7
97;3;4;2;1;1;7
98;3;5;1;0;0;7
99;3;3;2;0;1;7
100;3;4;2;0;1;7
101;3;1;3;0;1;7
102;3;3;4;0;1;7
103;3;3;3;0;1;7
104;3;5;1;0;1;7
105;3;2;3;0;1;7
106;3;2;4;0;0;7
107;3;2;3;0;1;7
108;3;2;5;0;1;7
109;3;4;2;0;1;7
110;3;6;0;0;1;7
111;3;4;2;0;1;7
112;3;3;1;0;1;7
113;3;2;3;0;0;7
114;3;2;5;0;1;7
115;3;5;2;0;1;7
116;3;5;0;0;1;7
117;3;2;2;0;0;7
118;3;2;4;0;1;7
119;3;3;3;0;1;7
120;3;3;3;0;1;7
121;3;5;1;0;1;7
122;3;6;0;0;0;7
123;3;3;1;0;1;7
124;3;1;4;0;1;7
125;3;1;5;0;1;7
126;3;5;2;0;1;7
127;3;4;2;0;1;7
128;3;4;2;0;0;7
129;3;3;2;0;1;7
130;3;4;2;0;1;7
131;3;3;3;0;1;7
132;3;1;3;0;1;7
133;3;2;3;1;1;7
134;3;5;2;0;1;7
135;3;4;2;0;0;7
136;3;3;1;0;1;7
137;3;2;4;0;1;7
138;3;2;5;0;1;7
139;3;3;2;0;1;7
140;3;4;3;0;1;7
141;3;3;2;0;0;7
142;3;3;3;0;1;7
143;3;3;3;0;1;7
144;3;5;2;0;1;7
145;3;1;2;0;1;7
146;3;3;4;0;1;7
147;3;2;4;0;1;7
148;3;5;1;0;1;7
149;3;6;1;0;0;7
150;3;4;0;0;1;7
151;3;2;3;0;1;7
152;3;1;4;0;1;7
153;3;5;2;0;1;7
154;3;5;0;0;0;7
155;3;2;2;0;1;7
156;3;2;4;0;1;7
157;3;2;4;0;1;7
158;3;6;1;0;0;7
159;3;4;1;0;1;7
160;3;2;3;0;1;7
161;3;2;3;0;1;7
162;3;5;1;0;1;7
163;3;3;2;0;0;7
164;3;3;3;0;1;7
165;3;2;3;0;1;7
166;3;2;4;0;0;7
167;3;1;5;0;1;7
168;3;2;5;0;1;7
169;3;7;0;0;1;7
170;3;4;0;0;0;7
171;3;3;3;0;1;7
172;3;1;4;0;1;7
173;3;2;4;0;1;7
174;3;4;3;0;0;7
175;3;5;2;0;1;7
176;3;4;1;0;1;7
177;3;4;2;0;1;7
178;3;2;1;0;1;7
179;3;2;5;0;1;7
180;3;3;4;0;0;7
181;3;4;2;0;1;7
182;3;4;1;0;1;7
183;3;3;2;0;1;7
184;3;1;5;0;0;7
185;3;2;4;0;1;7
186;3;3;3;0;1;7
187;3;5;1;0;1;7
188;3;3;1;0;1;7
189;3;1;5;0;1;7
190;3;3;3;0;0;7
191;3;4;3;0;1;7
192;3;3;2;0;1;7
193;3;2;4;0;1;7
194;3;1;4;0;1;7
195;3;2;5;0;1;7
196;3;4;2;0;1;7
197;3;5;0;0;1;7
198;3;4;2;0;1;7
199;3;4;1;0;0;7
200;3;2;3;0;1;7
201;3;4;3;0;1;7
202;3;4;1;0;0;7
203;3;3;3;0;1;7
204;3;2;4;0;1;7
205;3;2;3;0;1;7
206;3;4;3;0;1;7
207;3;6;1;0;1;7
208;3;2;1;0;1;7
209;3;2;4;0;1;7
210;3;3;3;0;1;7
211;3;4;3;0;0;7
212;3;4;2;0;1;7
213;3;4;2;0;1;7
214;3;1;3;0;1;7
215;3;1;5;0;1;7
216;3;4;3;0;1;7
217;3;3;1;0;1;7
218;3;3;3;0;0;7
219;3;2;4;0;1;7
220;3;1;5;0;1;7
221;3;1;5;0;1;7
222;3;3;4;0;0;7
223;3;4;1;0;1;7
224;3;4;2;0;1;7
225;3;5;2;0;1;7
226;3;2;2;0;1;7
227;3;2;4;0;0;7
228;3;1;5;0;1;7
229;3;3;4;0;1;7
230;3;5;1;0;1;7
231;3;1;1;0;1;7
232;3;0;6;0;1;7
233;3;1;6;0;0;7
234;3;3;4;0;1;7
235;3;3;2;0;1;7
236;3;4;2;0;1;7
237;3;4;2;0;0;7
238;3;1;3;0;1;7
239;3;4;3;0;1;7
240;3;5;2;0;1;7
241;3;4;2;0;0;7
242;3;2;3;0;1;7
243;3;3;3;0;1;7
244;3;4;2;0;1;7
245;3;6;1;0;1;7
246;3;4;0;0;1;7
247;3;5;2;0;0;7
248;3;1;3;0;1;7
249;3;5;2;0;1;7
250;3;4;3;0;0;7
251;3;4;4;0;1;7
252;3;4;4;0;1;7
253;3;2;3;0;1;7
254;3;3;6;0;1;7
255;3;4;5;0;1;7
256;3;4;4;0;0;7
257;3;1;5;0;1;7
258;3;3;7;0;1;7
259;3;3;7;0;1;7
260;3;3;7;0;1;7
261;3;3;4;0;0;7
262;3;4;8;0;1;7
263;3;2;6;1;1;7
264;3;2;6;0;1;7
265;3;4;7;0;0;7
266;3;3;7;2;1;7
267;3;1;5;2;1;7
268;3;0;7;1;1;7
269;3;2;8;0;1;7
270;3;4;9;0;0;7
271;3;3;6;1;1;7
272;3;2;7;0;1;7
273;3;0;5;0;1;7
274;3;0;10;1;1;7
275;3;2;6;0;0;7
276;3;2;7;1;1;7
277;3;2;9;1;1;7
278;3;2;7;0;0;7
279;3;0;9;0;1;7
280;3;2;9;0;1;7
281;3;2;7;0;1;7
282;3;1;8;0;1;7
283;3;0;8;0;1;7
284;3;0;12;0;1;7
285;3;0;13;0;1;7
286;3;1;4;0;0;7
287;3;0;8;0;1;7
288;3;0;8;0;1;7
289;3;0;10;0;1;7
290;3;0;8;1;0;7
291;3;1;9;0;1;7
292;3;0;11;0;1;7
293;3;2;7;1;1;7
294;3;2;9;0;1;7
295;3;1;6;0;0;7
296;3;2;8;1;1;7
297;3;2;7;0;1;7
298;3;0;6;0;1;7
299;3;0;8;0;1;7
300;3;2;8;0;1;7
301;3;3;7;1;0;7
302;3;3;9;1;1;7
303;3;2;4;1;1;7
304;3;2;8;0;1;7
305;3;1;7;1;1;7
306;3;1;8;1;1;7
307;3;5;7;1;0;7
308;3;2;5;1;1;7
309;3;2;6;0;1;7
310;3;3;8;0;1;7
311;3;3;6;0;1;7
312;3;4;6;0;0;6
313;3;5;8;0;1;7
314;3;5;6;0;1;7
315;3;4;6;0;1;7
316;3;2;7;0;1;7
317;3;3;7;0;1;7
318;3;3;6;0;0;7
319;3;2;7;0;1;7
320;3;3;7;0;1;7
321;3;3;6;1;1;7
322;3;4;6;0;1;7
323;3;2;6;0;0;7
324;3;4;3;0;1;7
325;3;5;2;0;1;7
326;3;3;1;0;1;7
327;3;3;2;0;1;7
328;3;5;2;0;0;7
329;3;3;2;0;1;7
330;3;3;3;0;1;7
331;3;2;3;0;1;7
332;3;4;3;0;0;7
333;3;3;2;0;1;7
334;3;2;2;0;1;7
335;3;2;5;0;1;7
336;3;2;4;0;1;7
337;3;5;1;0;1;7
338;3;5;1;0;1;7
339;3;4;1;0;0;7
340;3;0;4;0;1;7
341;3;1;6;0;1;7
342;3;5;2;0;1;7
343;3;4;0;0;1;7
344;3;4;2;0;0;7
