,nodeId,ls,lc,le,ltx,number of neighbors,QOS,arm,jammed
80,4.0,4.0,1.0,0.0,0.0,7.0,4.000,False,True
81,4.0,3.0,3.0,0.0,1.0,7.0,1.000,True,True
82,4.0,2.0,4.0,0.0,1.0,7.0,0.500,True,True
83,4.0,5.0,1.0,0.0,1.0,7.0,5.000,False,True
84,4.0,5.0,1.0,0.0,1.0,7.0,5.000,True,True
85,4.0,4.0,1.0,0.0,1.0,7.0,4.000,True,True
86,4.0,3.0,3.0,0.0,0.0,7.0,1.000,True,True
87,4.0,2.0,3.0,0.0,1.0,7.0,0.667,False,True
88,4.0,3.0,3.0,0.0,1.0,7.0,1.000,True,True
89,4.0,2.0,4.0,0.0,1.0,7.0,0.500,True,True
90,4.0,2.0,3.0,0.0,1.0,7.0,0.667,False,True
91,4.0,2.0,5.0,0.0,1.0,7.0,0.400,True,True
92,4.0,5.0,1.0,0.0,1.0,7.0,5.000,True,True
93,4.0,5.0,1.0,0.0,0.0,7.0,5.000,True,True
94,4.0,3.0,2.0,0.0,1.0,7.0,1.500,True,True
95,4.0,3.0,2.0,0.0,1.0,7.0,1.500,True,True
96,4.0,5.0,2.0,0.0,1.0,7.0,2.500,True,True
97,4.0,4.0,1.0,0.0,1.0,7.0,4.000,True,True
98,4.0,4.0,2.0,0.0,0.0,7.0,2.000,True,True
99,4.0,4.0,2.0,0.0,1.0,7.0,2.000,True,True
100,4.0,1.0,3.0,0.0,1.0,7.0,0.333,True,True
101,4.0,2.0,5.0,0.0,1.0,7.0,0.400,False,True
102,4.0,2.0,4.0,0.0,1.0,7.0,0.500,False,True
103,4.0,6.0,1.0,0.0,0.0,7.0,6.000,True,True
104,4.0,3.0,2.0,0.0,1.0,7.0,1.500,True,True
105,4.0,2.0,3.0,0.0,1.0,7.0,0.667,True,True
106,4.0,2.0,3.0,0.0,1.0,7.0,0.667,False,True
107,4.0,1.0,6.0,0.0,1.0,7.0,0.167,False,True
108,4.0,4.0,2.0,0.0,1.0,7.0,2.000,False,True
109,4.0,7.0,0.0,0.0,0.0,7.0,7.000,True,True
110,4.0,5.0,1.0,0.0,1.0,7.0,5.000,True,True
111,4.0,3.0,1.0,0.0,1.0,7.0,3.000,True,True
112,4.0,1.0,2.0,1.0,1.0,7.0,0.500,False,True
113,4.0,1.0,5.0,1.0,1.0,7.0,0.200,False,True
114,4.0,4.0,2.0,1.0,1.0,7.0,2.000,True,True
115,4.0,6.0,0.0,0.0,0.0,7.0,7.000,True,True
116,4.0,1.0,2.0,0.0,1.0,7.0,0.500,False,False
117,4.0,1.0,5.0,0.0,1.0,7.0,0.200,False,True
118,4.0,2.0,3.0,1.0,1.0,7.0,0.667,False,True
119,4.0,3.0,3.0,0.0,1.0,7.0,1.000,False,True
120,4.0,6.0,1.0,0.0,0.0,7.0,6.000,True,True
121,4.0,5.0,0.0,0.0,1.0,7.0,7.000,True,True
122,4.0,3.0,1.0,0.0,1.0,7.0,3.000,True,True
123,4.0,0.0,4.0,1.0,1.0,7.0,0.000,True,True
124,4.0,3.0,4.0,0.0,0.0,7.0,0.750,False,True
125,4.0,5.0,2.0,0.0,1.0,7.0,2.500,True,True
126,4.0,4.0,2.0,0.0,1.0,7.0,2.000,True,True
127,4.0,3.0,2.0,0.0,1.0,7.0,1.500,True,True
128,4.0,4.0,2.0,0.0,0.0,7.0,2.000,True,True
129,4.0,4.0,2.0,0.0,1.0,7.0,2.000,True,True
130,4.0,3.0,3.0,0.0,1.0,7.0,1.000,True,True
131,4.0,1.0,3.0,0.0,1.0,7.0,0.333,True,True
132,4.0,3.0,3.0,0.0,1.0,7.0,1.000,False,True
133,4.0,5.0,2.0,0.0,1.0,7.0,2.500,True,True
134,4.0,3.0,2.0,0.0,1.0,7.0,1.500,True,True
135,4.0,4.0,1.0,0.0,0.0,7.0,4.000,True,True
136,4.0,2.0,4.0,0.0,1.0,7.0,0.500,True,True
137,4.0,3.0,4.0,0.0,1.0,7.0,0.750,True,True
138,4.0,2.0,3.0,0.0,1.0,7.0,0.667,True,True
139,4.0,4.0,3.0,0.0,1.0,7.0,1.333,True,True
140,4.0,3.0,2.0,0.0,0.0,7.0,1.500,True,True
141,4.0,3.0,3.0,0.0,1.0,7.0,1.000,False,True
142,4.0,3.0,3.0,0.0,1.0,7.0,1.000,True,True
143,4.0,5.0,2.0,0.0,1.0,7.0,2.500,True,True
144,4.0,1.0,2.0,0.0,1.0,7.0,0.500,True,True
145,4.0,2.0,4.0,1.0,1.0,7.0,0.500,False,True
146,4.0,2.0,4.0,1.0,0.0,7.0,0.500,True,True
147,4.0,5.0,1.0,0.0,1.0,7.0,5.000,True,True
148,4.0,5.0,1.0,0.0,1.0,7.0,5.000,True,True
149,4.0,4.0,0.0,0.0,1.0,7.0,7.000,True,True
150,4.0,1.0,4.0,0.0,1.0,7.0,0.250,True,False
151,4.0,3.0,3.0,0.0,0.0,7.0,1.000,False,True
152,4.0,5.0,2.0,0.0,1.0,7.0,2.500,False,True
153,4.0,4.0,0.0,0.0,1.0,7.0,7.000,True,True
154,4.0,2.0,2.0,0.0,1.0,7.0,1.000,True,False
155,4.0,1.0,4.0,1.0,1.0,7.0,0.250,False,True
156,4.0,2.0,4.0,1.0,0.0,7.0,0.500,False,True
157,4.0,5.0,1.0,0.0,1.0,7.0,5.000,True,True
158,4.0,4.0,1.0,0.0,1.0,7.0,4.000,True,True
159,4.0,3.0,2.0,0.0,1.0,7.0,1.500,False,True
160,4.0,1.0,4.0,0.0,1.0,7.0,0.250,False,True
161,4.0,6.0,1.0,0.0,0.0,7.0,6.000,False,True
162,4.0,2.0,2.0,0.0,1.0,7.0,1.000,True,True
163,4.0,3.0,3.0,0.0,1.0,7.0,1.000,False,True
164,4.0,2.0,2.0,1.0,1.0,7.0,1.000,True,True
165,4.0,0.0,5.0,0.0,1.0,7.0,0.000,False,True
166,4.0,1.0,6.0,0.0,0.0,7.0,0.167,False,True
167,4.0,2.0,5.0,0.0,1.0,7.0,0.400,False,True
168,4.0,7.0,0.0,0.0,1.0,7.0,7.000,True,True
169,4.0,3.0,0.0,0.0,1.0,7.0,7.000,True,True
170,4.0,3.0,3.0,0.0,1.0,7.0,1.000,False,False
171,4.0,0.0,5.0,0.0,1.0,7.0,0.000,True,True
172,4.0,3.0,4.0,0.0,0.0,7.0,0.750,False,True
173,4.0,4.0,2.0,0.0,1.0,7.0,2.000,True,True
174,4.0,5.0,2.0,0.0,1.0,7.0,2.500,False,True
175,4.0,4.0,1.0,0.0,1.0,7.0,4.000,True,True
176,4.0,3.0,3.0,0.0,1.0,7.0,1.000,False,True
177,4.0,3.0,1.0,0.0,0.0,7.0,3.000,False,True
178,4.0,3.0,4.0,0.0,1.0,7.0,0.750,False,True
179,4.0,3.0,3.0,0.0,1.0,7.0,1.000,True,True
180,4.0,4.0,2.0,0.0,1.0,7.0,2.000,False,True
181,4.0,4.0,2.0,0.0,0.0,7.0,2.000,False,True
182,4.0,3.0,2.0,0.0,1.0,7.0,1.500,True,True
183,4.0,1.0,4.0,0.0,1.0,7.0,0.250,True,True
184,4.0,1.0,4.0,1.0,1.0,7.0,0.250,False,True
185,4.0,3.0,3.0,0.0,1.0,7.0,1.000,False,True
186,4.0,5.0,1.0,0.0,1.0,7.0,5.000,False,True
187,4.0,4.0,1.0,0.0,0.0,7.0,4.000,False,True
188,4.0,2.0,4.0,0.0,1.0,7.0,0.500,True,True
189,4.0,2.0,3.0,0.0,1.0,7.0,0.667,True,True
190,4.0,4.0,3.0,0.0,1.0,7.0,1.333,True,True
191,4.0,3.0,2.0,0.0,1.0,7.0,1.500,True,True
192,4.0,2.0,4.0,0.0,1.0,7.0,0.500,True,True
193,4.0,1.0,5.0,0.0,0.0,7.0,0.200,True,True
194,4.0,3.0,4.0,0.0,1.0,7.0,0.750,False,True
195,4.0,4.0,2.0,0.0,1.0,7.0,2.000,True,True
196,4.0,5.0,0.0,0.0,1.0,7.0,7.000,False,True
197,4.0,3.0,3.0,0.0,1.0,7.0,1.000,True,False
198,4.0,3.0,1.0,0.0,1.0,7.0,3.000,False,True
199,4.0,2.0,4.0,0.0,0.0,7.0,0.500,False,True
200,4.0,4.0,3.0,0.0,1.0,7.0,1.333,False,True
201,4.0,3.0,1.0,0.0,1.0,7.0,3.000,True,True
202,4.0,3.0,3.0,0.0,1.0,7.0,1.000,False,True
203,4.0,2.0,4.0,0.0,1.0,7.0,0.500,False,True
204,4.0,1.0,4.0,0.0,1.0,7.0,0.250,True,True
205,4.0,4.0,3.0,0.0,1.0,7.0,1.333,False,True
206,4.0,6.0,1.0,0.0,1.0,7.0,6.000,True,True
207,4.0,3.0,1.0,0.0,0.0,7.0,3.000,True,True
208,4.0,3.0,3.0,0.0,1.0,7.0,1.000,False,True
209,4.0,3.0,3.0,0.0,1.0,7.0,1.000,False,True
210,4.0,4.0,2.0,0.0,1.0,7.0,2.000,False,True
211,4.0,4.0,2.0,0.0,1.0,7.0,2.000,False,True
212,4.0,4.0,2.0,0.0,1.0,7.0,2.000,False,True
213,4.0,1.0,3.0,1.0,0.0,7.0,0.333,False,True
214,4.0,1.0,5.0,0.0,1.0,7.0,0.200,False,True
215,4.0,4.0,3.0,0.0,1.0,7.0,1.333,False,True
216,4.0,3.0,1.0,0.0,1.0,7.0,3.000,True,True
217,4.0,1.0,4.0,0.0,1.0,7.0,0.250,False,True
218,4.0,1.0,4.0,1.0,1.0,7.0,0.250,False,True
219,4.0,1.0,6.0,0.0,0.0,7.0,0.167,True,True
220,4.0,2.0,4.0,0.0,1.0,7.0,0.500,True,True
221,4.0,3.0,3.0,0.0,1.0,7.0,1.000,True,True
222,4.0,4.0,1.0,0.0,1.0,7.0,4.000,False,True
223,4.0,4.0,2.0,0.0,1.0,7.0,2.000,False,True
224,4.0,5.0,2.0,0.0,1.0,7.0,2.500,False,True
225,4.0,3.0,2.0,0.0,0.0,7.0,1.500,True,True
226,4.0,1.0,4.0,0.0,1.0,7.0,0.250,True,True
227,4.0,1.0,5.0,0.0,1.0,7.0,0.200,False,True
228,4.0,2.0,5.0,0.0,1.0,7.0,0.400,False,True
229,4.0,5.0,1.0,0.0,1.0,7.0,5.000,True,True
230,4.0,2.0,1.0,0.0,0.0,7.0,2.000,False,True
231,4.0,1.0,5.0,0.0,1.0,7.0,0.200,False,True
232,4.0,1.0,5.0,0.0,1.0,7.0,0.200,False,True
233,4.0,2.0,5.0,0.0,1.0,7.0,0.400,False,True
234,4.0,4.0,2.0,0.0,0.0,7.0,2.000,True,True
235,4.0,4.0,2.0,0.0,1.0,7.0,2.000,True,True
236,4.0,3.0,2.0,0.0,1.0,7.0,1.500,False,True
237,4.0,0.0,4.0,0.0,1.0,7.0,0.000,False,True
238,4.0,3.0,4.0,0.0,1.0,7.0,0.750,False,True
239,4.0,4.0,3.0,0.0,1.0,7.0,1.333,True,True
240,4.0,2.0,3.0,0.0,1.0,7.0,0.667,True,True
241,4.0,2.0,3.0,0.0,1.0,7.0,0.667,True,True
242,4.0,3.0,4.0,0.0,0.0,7.0,0.750,True,True
243,4.0,4.0,2.0,0.0,1.0,7.0,2.000,True,True
244,4.0,6.0,1.0,0.0,1.0,7.0,6.000,False,True
245,4.0,4.0,0.0,0.0,1.0,7.0,7.000,True,True
246,4.0,3.0,2.0,1.0,1.0,7.0,1.500,False,False
247,4.0,2.0,3.0,0.0,0.0,7.0,0.667,True,True
248,4.0,5.0,2.0,0.0,1.0,7.0,2.500,False,True
249,4.0,3.0,2.0,0.0,1.0,7.0,1.500,True,True
250,4.0,3.0,4.0,0.0,1.0,7.0,0.750,True,True
251,4.0,3.0,5.0,0.0,1.0,7.0,0.600,True,True
252,4.0,3.0,3.0,0.0,0.0,7.0,1.000,True,True
253,4.0,4.0,5.0,0.0,1.0,7.0,0.800,False,True
254,4.0,4.0,5.0,0.0,1.0,7.0,0.800,True,True
255,4.0,3.0,4.0,0.0,1.0,7.0,0.750,True,True
256,4.0,1.0,5.0,0.0,1.0,7.0,0.200,False,True
257,4.0,3.0,7.0,0.0,1.0,7.0,0.429,False,True
258,4.0,2.0,8.0,0.0,1.0,7.0,0.250,True,True
259,4.0,4.0,7.0,0.0,0.0,7.0,0.571,False,True
260,4.0,2.0,4.0,0.0,1.0,7.0,0.500,True,True
261,4.0,4.0,8.0,0.0,1.0,7.0,0.500,True,True
262,4.0,3.0,6.0,0.0,1.0,7.0,0.500,True,True
263,4.0,1.0,6.0,1.0,1.0,7.0,0.167,False,True
264,4.0,3.0,7.0,0.0,1.0,7.0,0.429,False,True
265,4.0,4.0,8.0,0.0,1.0,7.0,0.500,False,True
266,4.0,3.0,5.0,1.0,0.0,7.0,0.600,True,True
267,4.0,1.0,6.0,1.0,1.0,7.0,0.167,True,True
268,4.0,3.0,7.0,0.0,1.0,7.0,0.429,False,True
269,4.0,3.0,8.0,1.0,1.0,7.0,0.375,False,True
270,4.0,4.0,6.0,0.0,1.0,7.0,0.667,True,True
271,4.0,2.0,6.0,1.0,1.0,7.0,0.333,False,True
272,4.0,0.0,5.0,1.0,0.0,7.0,0.000,False,True
273,4.0,2.0,8.0,1.0,1.0,7.0,0.250,False,True
274,4.0,1.0,6.0,0.0,1.0,7.0,0.167,False,True
275,4.0,2.0,8.0,0.0,1.0,7.0,0.250,False,True
276,4.0,3.0,8.0,1.0,1.0,7.0,0.375,True,True
277,4.0,2.0,6.0,1.0,0.0,7.0,0.333,True,True
278,4.0,0.0,8.0,1.0,1.0,7.0,0.000,False,True
279,4.0,1.0,10.0,0.0,1.0,7.0,0.100,False,True
280,4.0,2.0,6.0,1.0,1.0,7.0,0.333,False,True
281,4.0,2.0,7.0,1.0,0.0,7.0,0.286,True,True
282,4.0,1.0,7.0,0.0,1.0,7.0,0.143,True,True
283,4.0,0.0,11.0,1.0,1.0,7.0,0.000,True,True
284,4.0,0.0,11.0,2.0,1.0,7.0,0.000,False,True
285,4.0,0.0,5.0,0.0,0.0,7.0,0.000,True,True
286,4.0,0.0,8.0,0.0,1.0,7.0,0.000,False,True
287,4.0,0.0,8.0,0.0,1.0,7.0,0.000,False,True
288,4.0,0.0,10.0,0.0,1.0,7.0,0.000,True,True
289,4.0,0.0,8.0,0.0,1.0,7.0,0.000,False,True
290,4.0,0.0,10.0,0.0,1.0,7.0,0.000,True,True
291,4.0,0.0,10.0,2.0,0.0,7.0,0.000,False,True
292,4.0,2.0,8.0,0.0,1.0,7.0,0.250,False,True
293,4.0,1.0,9.0,1.0,1.0,7.0,0.111,True,True
294,4.0,0.0,6.0,0.0,1.0,7.0,0.000,True,True
295,4.0,2.0,8.0,1.0,1.0,7.0,0.250,False,True
296,4.0,3.0,7.0,0.0,0.0,7.0,0.429,True,True
297,4.0,0.0,6.0,0.0,1.0,7.0,0.000,True,True
298,4.0,1.0,7.0,0.0,1.0,7.0,0.143,False,True
299,4.0,1.0,8.0,1.0,1.0,7.0,0.125,True,True
300,4.0,2.0,7.0,1.0,1.0,7.0,0.286,False,True
301,4.0,4.0,9.0,0.0,1.0,7.0,0.444,True,True
302,4.0,3.0,4.0,1.0,0.0,7.0,0.750,True,True
303,4.0,2.0,8.0,0.0,1.0,7.0,0.250,True,True
304,4.0,2.0,7.0,0.0,1.0,7.0,0.286,True,True
305,4.0,2.0,7.0,1.0,1.0,7.0,0.286,False,True
306,4.0,4.0,7.0,1.0,1.0,7.0,0.571,False,True
307,4.0,3.0,5.0,0.0,1.0,7.0,0.600,True,True
308,4.0,1.0,6.0,1.0,1.0,7.0,0.167,False,True
309,4.0,2.0,8.0,1.0,1.0,7.0,0.250,False,True
310,4.0,4.0,6.0,0.0,0.0,7.0,0.667,False,True
311,4.0,3.0,6.0,0.0,1.0,7.0,0.500,False,True
312,4.0,4.0,9.0,0.0,1.0,7.0,0.444,True,True
313,4.0,5.0,6.0,0.0,1.0,7.0,0.833,True,True
314,4.0,4.0,6.0,0.0,1.0,7.0,0.667,True,True
315,4.0,3.0,7.0,0.0,0.0,7.0,0.429,False,True
316,4.0,3.0,7.0,0.0,1.0,7.0,0.429,False,True
317,4.0,3.0,5.0,0.0,1.0,7.0,0.600,True,True
318,4.0,2.0,7.0,0.0,1.0,7.0,0.286,False,True
319,4.0,3.0,7.0,0.0,1.0,7.0,0.429,False,True
320,4.0,4.0,6.0,0.0,1.0,7.0,0.667,True,True
321,4.0,5.0,6.0,0.0,0.0,7.0,0.833,True,True
322,4.0,2.0,5.0,0.0,1.0,7.0,0.400,True,True
323,4.0,3.0,7.0,0.0,1.0,7.0,0.429,True,True
324,4.0,5.0,4.0,0.0,1.0,7.0,1.250,False,True
325,4.0,4.0,1.0,0.0,0.0,7.0,4.000,True,True
326,4.0,3.0,2.0,0.0,1.0,7.0,1.500,True,True
327,4.0,4.0,2.0,0.0,1.0,7.0,2.000,True,True
328,4.0,2.0,3.0,0.0,1.0,7.0,0.667,False,True
329,4.0,3.0,3.0,1.0,0.0,7.0,1.000,True,True
330,4.0,3.0,2.0,0.0,1.0,7.0,1.500,True,True
331,4.0,3.0,3.0,0.0,1.0,7.0,1.000,True,True
332,4.0,2.0,3.0,0.0,1.0,7.0,0.667,True,True
333,4.0,3.0,2.0,0.0,0.0,7.0,1.500,True,True
334,4.0,2.0,5.0,0.0,1.0,7.0,0.400,True,True
335,4.0,3.0,3.0,0.0,1.0,7.0,1.000,True,True
336,4.0,5.0,1.0,0.0,1.0,7.0,5.000,True,True
337,4.0,5.0,1.0,0.0,1.0,7.0,5.000,False,True
338,4.0,4.0,1.0,0.0,0.0,7.0,4.000,False,True
339,4.0,0.0,4.0,0.0,1.0,7.0,0.000,True,True
340,4.0,1.0,6.0,0.0,1.0,7.0,0.167,False,True
341,4.0,5.0,2.0,0.0,1.0,7.0,2.500,True,True
342,4.0,5.0,0.0,0.0,0.0,7.0,7.000,False,True
343,4.0,3.0,2.0,0.0,1.0,7.0,1.500,True,False
344,4.0,4.0,2.0,0.0,1.0,7.0,2.000,True,True
345,4.0,4.0,1.0,0.0,1.0,7.0,4.000,False,True
346,4.0,5.0,2.0,0.0,1.0,7.0,2.500,False,True
347,4.0,4.0,2.0,0.0,0.0,7.0,2.000,False,True
348,4.0,2.0,2.0,0.0,1.0,7.0,1.000,False,True
349,4.0,3.0,3.0,0.0,1.0,7.0,1.000,True,True
350,4.0,1.0,4.0,0.0,1.0,7.0,0.250,True,True
351,4.0,3.0,4.0,0.0,1.0,7.0,0.750,True,True
352,4.0,6.0,0.0,0.0,1.0,7.0,7.000,False,True
353,4.0,3.0,1.0,0.0,0.0,7.0,3.000,True,True
354,4.0,2.0,4.0,0.0,1.0,7.0,0.500,False,True
355,4.0,1.0,4.0,0.0,1.0,7.0,0.250,True,True
356,4.0,4.0,3.0,0.0,1.0,7.0,1.333,True,True
357,4.0,5.0,1.0,0.0,1.0,7.0,5.000,False,True
358,4.0,4.0,3.0,0.0,1.0,7.0,1.333,False,True
359,4.0,5.0,0.0,0.0,0.0,7.0,7.000,False,True
360,4.0,2.0,3.0,0.0,1.0,7.0,0.667,False,False
361,4.0,2.0,3.0,0.0,1.0,7.0,0.667,True,True
362,4.0,2.0,4.0,0.0,1.0,7.0,0.500,True,True
363,4.0,2.0,3.0,1.0,1.0,7.0,0.667,True,True
364,4.0,2.0,4.0,1.0,0.0,7.0,0.500,True,True
365,4.0,4.0,2.0,0.0,1.0,7.0,2.000,True,True
366,4.0,3.0,2.0,0.0,1.0,7.0,1.500,False,True
367,4.0,3.0,4.0,0.0,1.0,7.0,0.750,True,True
368,4.0,2.0,2.0,0.0,1.0,7.0,1.000,False,True
369,4.0,2.0,4.0,0.0,1.0,7.0,0.500,True,True
370,4.0,1.0,4.0,0.0,1.0,7.0,0.250,True,True
371,4.0,5.0,2.0,0.0,1.0,7.0,2.500,True,True
372,4.0,3.0,1.0,1.0,1.0,7.0,3.000,True,True
373,4.0,1.0,4.0,0.0,0.0,7.0,0.250,True,True
374,4.0,2.0,5.0,0.0,1.0,7.0,0.400,True,True
375,4.0,3.0,3.0,0.0,1.0,7.0,1.000,True,True
376,4.0,5.0,1.0,0.0,1.0,7.0,5.000,True,True
377,4.0,6.0,1.0,0.0,1.0,7.0,6.000,True,True
378,4.0,4.0,1.0,0.0,1.0,7.0,4.000,True,True
379,4.0,4.0,1.0,0.0,1.0,7.0,4.000,True,True
380,4.0,5.0,1.0,0.0,0.0,7.0,5.000,True,True
381,4.0,1.0,2.0,0.0,1.0,7.0,0.500,True,True
382,4.0,2.0,5.0,0.0,1.0,7.0,0.400,False,True
383,4.0,4.0,3.0,0.0,1.0,7.0,1.333,True,True
384,4.0,4.0,0.0,0.0,1.0,7.0,7.000,False,True
385,4.0,4.0,3.0,0.0,1.0,7.0,1.333,True,False
386,4.0,3.0,2.0,0.0,1.0,7.0,1.500,False,True
387,4.0,4.0,3.0,0.0,0.0,7.0,1.333,False,True
388,4.0,2.0,3.0,0.0,1.0,7.0,0.667,True,True
389,4.0,5.0,1.0,0.0,1.0,7.0,5.000,True,True
390,4.0,2.0,2.0,1.0,1.0,7.0,1.000,False,True
391,4.0,3.0,3.0,0.0,1.0,7.0,1.000,False,True
392,4.0,3.0,4.0,0.0,0.0,7.0,0.750,False,True
393,4.0,5.0,0.0,0.0,1.0,7.0,7.000,True,True
394,4.0,3.0,2.0,0.0,1.0,7.0,1.500,False,False
395,4.0,4.0,2.0,0.0,1.0,7.0,2.000,True,True
396,4.0,1.0,3.0,0.0,1.0,7.0,0.333,True,True
397,4.0,4.0,3.0,0.0,0.0,7.0,1.333,False,True
398,4.0,2.0,4.0,0.0,1.0,7.0,0.500,True,True
399,4.0,2.0,4.0,0.0,1.0,7.0,0.500,True,True
400,4.0,5.0,2.0,0.0,1.0,7.0,2.500,True,True
401,4.0,2.0,1.0,0.0,1.0,7.0,2.000,True,True
402,4.0,1.0,5.0,0.0,1.0,7.0,0.200,False,True
403,4.0,1.0,6.0,0.0,0.0,7.0,0.167,False,True
404,4.0,6.0,1.0,0.0,1.0,7.0,6.000,False,True
405,4.0,4.0,0.0,0.0,1.0,7.0,7.000,True,True
406,4.0,3.0,2.0,1.0,1.0,7.0,1.500,True,False
407,4.0,2.0,3.0,0.0,0.0,7.0,0.667,True,True
408,4.0,2.0,4.0,0.0,1.0,7.0,0.500,True,True
