0;8;7;0;0;1;7
1;8;0;0;0;0;7
2;8;4;0;0;0;7
3;8;0;0;0;0;7
4;8;1;3;0;1;7
5;8;0;0;0;0;7
6;8;1;5;0;1;7
7;8;0;0;0;0;7
8;8;5;2;0;1;7
9;8;0;0;0;0;7
10;8;6;0;0;0;7
11;8;0;0;0;0;7
12;8;4;2;0;1;7
13;8;0;0;0;0;7
14;8;2;2;0;1;7
15;8;0;0;0;0;7
16;8;1;4;0;1;7
17;8;0;0;0;0;7
18;8;2;5;0;1;7
19;8;0;0;0;0;7
20;8;3;4;0;1;7
21;8;0;0;0;0;7
22;8;5;0;0;0;7
23;8;0;0;0;0;7
24;8;1;3;0;1;7
25;8;0;0;0;0;7
26;8;1;5;0;1;7
27;8;0;0;0;0;7
28;8;4;3;0;1;7
29;8;0;0;0;0;7
30;8;4;1;0;1;7
31;8;0;0;0;0;7
32;8;5;1;0;1;7
33;8;0;0;0;0;7
34;8;3;3;0;1;7
35;8;0;0;0;0;7
36;8;4;3;0;0;7
37;8;0;0;0;0;7
38;8;3;1;0;1;7
39;8;0;0;0;0;7
40;8;3;2;0;1;7
41;8;0;0;0;0;7
42;8;2;4;0;1;7
43;8;0;0;0;0;7
44;8;2;4;0;1;7
45;8;0;0;0;0;7
46;8;3;4;0;0;7
47;8;0;0;0;0;7
48;8;3;2;0;1;7
49;8;0;0;0;0;7
50;8;2;3;0;1;7
51;8;0;0;0;0;7
52;8;3;4;0;1;7
53;8;0;0;0;0;7
54;8;2;3;0;1;7
55;8;0;0;0;0;7
56;8;4;2;0;1;7
57;8;0;0;0;0;7
58;8;5;2;0;0;7
59;8;0;0;0;0;7
60;8;4;2;0;1;7
61;8;0;0;0;0;7
62;8;3;2;0;1;7
63;8;0;0;0;0;7
64;8;4;2;0;1;7
65;8;0;0;0;0;7
66;8;4;1;0;1;7
67;8;0;0;0;0;7
68;8;3;2;0;0;7
69;8;0;0;0;0;7
70;8;3;4;0;1;7
71;8;0;0;0;0;7
72;8;3;2;0;1;7
73;8;0;0;0;0;7
74;8;3;3;0;1;7
75;8;0;0;0;0;7
76;8;1;3;0;1;7
77;8;0;0;0;0;7
78;8;2;4;0;1;7
79;8;0;0;0;0;7
80;8;2;4;0;1;7
81;8;0;0;0;0;7
82;8;4;3;0;1;7
83;8;0;0;0;0;7
84;8;6;0;0;0;7
85;8;0;0;0;0;7
86;8;3;1;0;1;7
87;8;0;0;0;0;7
88;8;2;4;0;1;7
89;8;0;0;0;0;7
90;8;1;4;0;1;7
91;8;0;0;0;0;7
92;8;4;2;0;1;7
93;8;0;0;0;0;7
