0;7;7;0;0;1;7
1;7;3;0;0;1;7
2;7;1;4;0;0;7
3;7;1;5;0;1;7
4;7;5;2;0;1;7
5;7;5;0;0;1;7
6;7;5;2;0;0;7
7;7;2;2;0;1;7
8;7;1;4;0;1;7
9;7;1;6;0;1;7
10;7;4;3;0;1;7
11;7;5;0;0;0;7
12;7;1;3;0;1;7
13;7;1;5;0;1;7
14;7;3;4;0;1;7
15;7;4;1;0;1;7
16;7;5;2;0;0;7
17;7;4;2;0;1;7
18;7;4;2;0;1;7
19;7;3;1;0;1;7
20;7;4;2;0;0;7
21;7;2;4;0;1;7
22;7;2;4;0;1;7
23;7;3;3;0;1;7
24;7;2;2;1;1;7
25;7;2;4;0;0;7
26;7;3;4;0;1;7
27;7;2;3;0;1;7
28;7;3;3;0;1;7
29;7;3;3;0;1;7
30;7;4;2;0;1;7
31;7;4;2;0;0;7
32;7;4;2;0;1;7
33;7;4;1;0;1;7
34;7;1;3;0;1;7
35;7;3;4;0;1;7
36;7;4;2;0;0;7
37;7;4;2;0;1;7
38;7;2;2;0;1;7
39;7;2;4;0;1;7
40;7;4;3;0;0;7
41;7;4;3;0;1;7
42;7;5;0;0;1;7
43;7;3;1;0;1;7
44;7;1;5;0;1;7
45;7;1;5;0;0;7
46;7;4;2;0;1;7
47;7;2;2;0;1;7
48;7;2;4;0;1;7
49;7;1;5;0;1;7
50;7;4;2;0;0;7
51;7;3;3;0;1;7
52;7;3;2;0;1;7
53;7;2;3;1;1;7
54;7;2;4;0;1;7
55;7;4;3;0;0;7
56;7;4;1;0;1;7
57;7;4;3;0;1;7
58;7;2;2;0;1;7
59;7;3;3;0;1;7
60;7;2;3;0;0;7
61;7;2;4;0;1;7
62;7;4;3;0;1;7
63;7;6;0;0;1;7
64;7;5;0;0;0;7
65;7;4;3;0;1;7
66;7;2;1;0;1;7
67;7;2;5;0;1;7
68;7;3;3;0;1;7
69;7;6;0;0;0;7
70;7;3;2;0;1;7
71;7;3;3;0;1;7
72;7;3;3;0;1;7
73;7;4;1;1;1;7
74;7;6;0;0;0;7
