,nodeId,ls,lc,le,ltx,number of neighbors,QOS,arm,jammed
0,2.0,4.0,0.0,0.0,0.0,7.0,7.000,False,False
1,2.0,1.0,3.0,0.0,1.0,7.0,0.333,True,True
2,2.0,1.0,5.0,0.0,1.0,7.0,0.200,False,True
3,2.0,5.0,2.0,0.0,1.0,7.0,2.500,True,False
4,2.0,5.0,0.0,0.0,1.0,7.0,7.000,True,False
5,2.0,4.0,2.0,0.0,1.0,7.0,2.000,True,True
6,2.0,2.0,3.0,0.0,0.0,7.0,0.667,False,True
7,2.0,1.0,4.0,0.0,1.0,7.0,0.250,False,True
8,2.0,2.0,5.0,0.0,1.0,7.0,0.400,False,True
9,2.0,4.0,3.0,0.0,1.0,7.0,1.333,False,False
10,2.0,4.0,0.0,0.0,1.0,7.0,7.000,True,False
11,2.0,2.0,3.0,0.0,0.0,7.0,0.667,False,True
12,2.0,1.0,5.0,0.0,1.0,7.0,0.200,False,True
13,2.0,4.0,3.0,0.0,1.0,7.0,1.333,False,False
14,2.0,4.0,1.0,0.0,1.0,7.0,4.000,False,False
15,2.0,5.0,1.0,0.0,1.0,7.0,5.000,True,False
16,2.0,3.0,2.0,1.0,1.0,7.0,1.500,True,True
17,2.0,4.0,2.0,0.0,1.0,7.0,2.000,False,False
18,2.0,4.0,1.0,0.0,0.0,7.0,4.000,False,False
19,2.0,3.0,2.0,0.0,1.0,7.0,1.500,False,True
20,2.0,2.0,4.0,0.0,1.0,7.0,0.500,True,True
21,2.0,2.0,4.0,0.0,1.0,7.0,0.500,True,True
22,2.0,3.0,3.0,0.0,1.0,7.0,1.000,True,False
23,2.0,4.0,2.0,0.0,0.0,7.0,2.000,True,False
24,2.0,2.0,3.0,0.0,1.0,7.0,0.667,True,True
25,2.0,3.0,4.0,0.0,1.0,7.0,0.750,True,True
26,2.0,2.0,3.0,0.0,1.0,7.0,0.667,True,True
27,2.0,4.0,2.0,0.0,1.0,7.0,2.000,True,False
28,2.0,3.0,2.0,1.0,1.0,7.0,1.500,True,True
29,2.0,4.0,2.0,1.0,0.0,7.0,2.000,True,False
30,2.0,3.0,2.0,0.0,1.0,7.0,1.500,True,True
31,2.0,3.0,3.0,0.0,1.0,7.0,1.000,False,True
32,2.0,4.0,1.0,0.0,1.0,7.0,4.000,False,False
33,2.0,3.0,2.0,0.0,0.0,7.0,1.500,False,True
34,2.0,3.0,4.0,0.0,1.0,7.0,0.750,True,True
35,2.0,3.0,2.0,0.0,1.0,7.0,1.500,True,False
36,2.0,3.0,2.0,1.0,1.0,7.0,1.500,False,True
37,2.0,3.0,2.0,0.0,0.0,7.0,1.500,False,True
38,2.0,2.0,4.0,0.0,1.0,7.0,0.500,False,True
39,2.0,3.0,3.0,0.0,1.0,7.0,1.000,False,False
40,2.0,4.0,3.0,0.0,1.0,7.0,1.333,True,False
41,2.0,5.0,0.0,0.0,1.0,7.0,7.000,True,False
42,2.0,3.0,1.0,0.0,1.0,7.0,3.000,False,True
43,2.0,2.0,4.0,0.0,1.0,7.0,0.500,False,True
44,2.0,1.0,5.0,0.0,0.0,7.0,0.200,False,True
45,2.0,4.0,2.0,0.0,1.0,7.0,2.000,True,False
46,2.0,2.0,2.0,0.0,1.0,7.0,1.000,True,True
47,2.0,3.0,3.0,0.0,1.0,7.0,1.000,False,True
48,2.0,2.0,4.0,0.0,1.0,7.0,0.500,False,True
49,2.0,4.0,2.0,0.0,0.0,7.0,2.000,False,False
50,2.0,3.0,3.0,0.0,1.0,7.0,1.000,True,True
51,2.0,2.0,3.0,0.0,1.0,7.0,0.667,False,True
