,nodeId,ls,lc,le,ltx,number of neighbors,QOS,arm,jammed
39,5.0,3.0,3.0,0.0,1.0,7.0,1.000,True,True
40,5.0,4.0,3.0,0.0,1.0,7.0,1.333,True,True
41,5.0,5.0,0.0,0.0,1.0,7.0,7.000,True,True
42,5.0,2.0,1.0,1.0,1.0,7.0,2.000,True,True
43,5.0,2.0,5.0,0.0,0.0,7.0,0.400,True,True
44,5.0,1.0,4.0,0.0,1.0,7.0,0.250,False,True
45,5.0,4.0,2.0,0.0,1.0,7.0,2.000,False,True
46,5.0,1.0,3.0,0.0,1.0,7.0,0.333,False,True
47,5.0,3.0,3.0,0.0,1.0,7.0,1.000,False,True
48,5.0,2.0,5.0,0.0,0.0,7.0,0.400,True,True
49,5.0,3.0,2.0,0.0,1.0,7.0,1.500,False,True
50,5.0,3.0,3.0,0.0,1.0,7.0,1.000,True,True
51,5.0,3.0,2.0,0.0,1.0,7.0,1.500,True,True
52,5.0,3.0,3.0,0.0,1.0,7.0,1.000,True,True
53,5.0,3.0,3.0,0.0,1.0,7.0,1.000,True,True
54,5.0,4.0,2.0,0.0,1.0,7.0,2.000,True,True
55,5.0,3.0,1.0,1.0,1.0,7.0,3.000,False,True
56,5.0,4.0,3.0,0.0,1.0,7.0,1.333,False,True
57,5.0,4.0,1.0,0.0,0.0,7.0,4.000,True,True
58,5.0,4.0,2.0,0.0,1.0,7.0,2.000,False,True
59,5.0,2.0,2.0,0.0,1.0,7.0,1.000,False,True
60,5.0,1.0,5.0,0.0,1.0,7.0,0.200,False,True
61,5.0,4.0,3.0,0.0,1.0,7.0,1.333,True,True
62,5.0,6.0,0.0,0.0,1.0,7.0,7.000,True,True
63,5.0,5.0,0.0,0.0,0.0,7.0,7.000,True,True
64,5.0,4.0,3.0,0.0,1.0,7.0,1.333,True,False
65,5.0,2.0,1.0,0.0,1.0,7.0,2.000,True,True
66,5.0,1.0,6.0,0.0,1.0,7.0,0.167,False,True
67,5.0,3.0,3.0,0.0,1.0,7.0,1.000,False,True
68,5.0,6.0,0.0,0.0,0.0,7.0,7.000,True,True
69,5.0,3.0,2.0,0.0,1.0,7.0,1.500,False,False
70,5.0,3.0,3.0,0.0,1.0,7.0,1.000,True,True
71,5.0,2.0,4.0,0.0,1.0,7.0,0.500,True,True
72,5.0,5.0,1.0,0.0,1.0,7.0,5.000,True,True
73,5.0,6.0,0.0,0.0,0.0,7.0,7.000,True,True
74,5.0,3.0,1.0,0.0,1.0,7.0,3.000,True,True
75,5.0,1.0,4.0,0.0,1.0,7.0,0.250,False,True
76,5.0,3.0,4.0,0.0,1.0,7.0,0.750,False,True
77,5.0,1.0,4.0,0.0,1.0,7.0,0.250,True,True
78,5.0,5.0,2.0,0.0,0.0,7.0,2.500,False,True
79,5.0,3.0,3.0,0.0,1.0,7.0,1.000,True,True
80,5.0,3.0,1.0,0.0,1.0,7.0,3.000,False,True
81,5.0,3.0,3.0,0.0,1.0,7.0,1.000,False,True
82,5.0,2.0,4.0,0.0,1.0,7.0,0.500,False,True
83,5.0,5.0,2.0,0.0,0.0,7.0,2.500,True,True
84,5.0,5.0,1.0,0.0,1.0,7.0,5.000,True,True
85,5.0,4.0,1.0,0.0,1.0,7.0,4.000,True,True
86,5.0,2.0,3.0,0.0,1.0,7.0,0.667,True,True
87,5.0,2.0,3.0,0.0,1.0,7.0,0.667,True,True
88,5.0,3.0,3.0,1.0,0.0,7.0,1.000,True,True
89,5.0,3.0,3.0,0.0,1.0,7.0,1.000,True,True
90,5.0,3.0,2.0,0.0,1.0,7.0,1.500,False,True
91,5.0,3.0,4.0,0.0,1.0,7.0,0.750,True,True
92,5.0,4.0,2.0,0.0,1.0,7.0,2.000,True,True
93,5.0,3.0,2.0,0.0,1.0,7.0,1.500,False,True
94,5.0,3.0,2.0,0.0,1.0,7.0,1.500,True,True
95,5.0,4.0,2.0,0.0,0.0,7.0,2.000,True,True
96,5.0,5.0,2.0,0.0,1.0,7.0,2.500,False,True
97,5.0,4.0,1.0,0.0,1.0,7.0,4.000,True,True
98,5.0,2.0,3.0,0.0,1.0,7.0,0.667,False,True
99,5.0,3.0,2.0,1.0,1.0,7.0,1.500,False,True
100,5.0,1.0,3.0,1.0,0.0,7.0,0.333,False,True
101,5.0,3.0,4.0,0.0,1.0,7.0,0.750,False,True
102,5.0,3.0,3.0,0.0,1.0,7.0,1.000,True,True
103,5.0,4.0,2.0,0.0,1.0,7.0,2.000,False,True
104,5.0,3.0,2.0,0.0,1.0,7.0,1.500,False,True
105,5.0,1.0,4.0,0.0,1.0,7.0,0.250,True,True
106,5.0,2.0,3.0,1.0,0.0,7.0,0.667,False,True
107,5.0,2.0,5.0,0.0,1.0,7.0,0.400,True,True
108,5.0,4.0,2.0,0.0,1.0,7.0,2.000,True,True
109,5.0,6.0,0.0,0.0,1.0,7.0,7.000,False,True
110,5.0,6.0,1.0,0.0,0.0,7.0,6.000,True,True
111,5.0,3.0,1.0,0.0,1.0,7.0,3.000,True,True
112,5.0,2.0,2.0,0.0,1.0,7.0,1.000,False,True
113,5.0,1.0,5.0,1.0,1.0,7.0,0.200,False,True
114,5.0,4.0,3.0,0.0,1.0,7.0,1.333,False,True
115,5.0,6.0,0.0,0.0,0.0,7.0,7.000,True,True
116,5.0,1.0,2.0,0.0,1.0,7.0,0.500,True,False
117,5.0,2.0,4.0,0.0,1.0,7.0,0.500,False,True
118,5.0,2.0,3.0,1.0,1.0,7.0,0.667,False,True
119,5.0,3.0,4.0,0.0,0.0,7.0,0.750,True,True
120,5.0,5.0,1.0,0.0,1.0,7.0,5.000,True,True
121,5.0,5.0,0.0,0.0,1.0,7.0,7.000,False,True
122,5.0,2.0,2.0,0.0,1.0,7.0,1.000,False,False
123,5.0,1.0,4.0,1.0,0.0,7.0,0.250,True,True
124,5.0,2.0,4.0,0.0,1.0,7.0,0.500,False,True
125,5.0,5.0,2.0,0.0,1.0,7.0,2.500,False,True
126,5.0,4.0,2.0,0.0,1.0,7.0,2.000,True,True
127,5.0,3.0,2.0,0.0,1.0,7.0,1.500,True,True
128,5.0,3.0,2.0,0.0,1.0,7.0,1.500,True,True
129,5.0,4.0,2.0,0.0,1.0,7.0,2.000,True,True
130,5.0,2.0,3.0,1.0,1.0,7.0,0.667,False,True
131,5.0,2.0,3.0,0.0,0.0,7.0,0.667,True,True
132,5.0,3.0,3.0,0.0,1.0,7.0,1.000,False,True
133,5.0,5.0,2.0,0.0,1.0,7.0,2.500,True,True
134,5.0,3.0,2.0,0.0,1.0,7.0,1.500,True,True
135,5.0,2.0,1.0,1.0,1.0,7.0,2.000,True,True
136,5.0,1.0,5.0,0.0,1.0,7.0,0.200,False,True
137,5.0,2.0,5.0,0.0,1.0,7.0,0.400,False,True
138,5.0,4.0,2.0,0.0,0.0,7.0,2.000,True,True
139,5.0,4.0,3.0,0.0,1.0,7.0,1.333,False,True
140,5.0,2.0,2.0,0.0,1.0,7.0,1.000,True,True
141,5.0,3.0,3.0,0.0,1.0,7.0,1.000,True,True
142,5.0,2.0,4.0,0.0,1.0,7.0,0.500,False,True
143,5.0,5.0,2.0,0.0,1.0,7.0,2.500,True,True
144,5.0,2.0,2.0,0.0,0.0,7.0,1.000,True,True
145,5.0,3.0,4.0,0.0,1.0,7.0,0.750,False,True
146,5.0,2.0,4.0,0.0,1.0,7.0,0.500,True,True
147,5.0,5.0,1.0,0.0,1.0,7.0,5.000,False,True
148,5.0,5.0,1.0,0.0,1.0,7.0,5.000,True,True
149,5.0,5.0,0.0,0.0,0.0,7.0,7.000,True,True
150,5.0,2.0,3.0,0.0,1.0,7.0,0.667,False,False
151,5.0,2.0,3.0,0.0,1.0,7.0,0.667,True,True
152,5.0,4.0,3.0,0.0,1.0,7.0,1.333,True,True
153,5.0,4.0,0.0,0.0,1.0,7.0,7.000,True,True
154,5.0,2.0,3.0,0.0,0.0,7.0,0.667,True,False
155,5.0,2.0,4.0,0.0,1.0,7.0,0.500,False,True
156,5.0,2.0,4.0,0.0,1.0,7.0,0.500,False,True
157,5.0,5.0,1.0,0.0,1.0,7.0,5.000,False,True
158,5.0,4.0,1.0,0.0,1.0,7.0,4.000,True,True
159,5.0,2.0,3.0,0.0,1.0,7.0,0.667,True,True
160,5.0,3.0,3.0,0.0,0.0,7.0,1.000,False,True
161,5.0,5.0,1.0,0.0,1.0,7.0,5.000,True,True
162,5.0,2.0,2.0,0.0,1.0,7.0,1.000,True,True
163,5.0,2.0,4.0,0.0,1.0,7.0,0.500,False,True
164,5.0,3.0,2.0,0.0,1.0,7.0,1.500,True,True
165,5.0,2.0,4.0,0.0,0.0,7.0,0.500,True,True
166,5.0,1.0,5.0,0.0,1.0,7.0,0.200,True,True
167,5.0,2.0,5.0,0.0,1.0,7.0,0.400,False,True
168,5.0,7.0,0.0,0.0,1.0,7.0,7.000,True,True
169,5.0,3.0,0.0,0.0,1.0,7.0,7.000,True,True
170,5.0,4.0,3.0,0.0,0.0,7.0,1.333,False,False
171,5.0,1.0,4.0,0.0,1.0,7.0,0.250,True,True
172,5.0,2.0,4.0,0.0,1.0,7.0,0.500,False,True
173,5.0,4.0,2.0,0.0,1.0,7.0,2.000,False,True
174,5.0,5.0,2.0,0.0,1.0,7.0,2.500,False,True
175,5.0,5.0,1.0,0.0,0.0,7.0,5.000,True,True
176,5.0,4.0,2.0,0.0,1.0,7.0,2.000,True,True
177,5.0,2.0,1.0,0.0,1.0,7.0,2.000,False,True
178,5.0,3.0,4.0,0.0,1.0,7.0,0.750,False,True
179,5.0,3.0,3.0,0.0,1.0,7.0,1.000,True,True
180,5.0,4.0,3.0,0.0,0.0,7.0,1.333,False,True
181,5.0,4.0,1.0,0.0,1.0,7.0,4.000,True,True
182,5.0,3.0,2.0,0.0,1.0,7.0,1.500,True,True
183,5.0,1.0,4.0,0.0,1.0,7.0,0.250,True,True
184,5.0,2.0,4.0,0.0,1.0,7.0,0.500,False,True
185,5.0,3.0,4.0,0.0,0.0,7.0,0.750,False,True
186,5.0,5.0,1.0,0.0,1.0,7.0,5.000,False,True
187,5.0,3.0,1.0,0.0,1.0,7.0,3.000,True,True
188,5.0,2.0,4.0,0.0,1.0,7.0,0.500,True,True
189,5.0,2.0,3.0,0.0,1.0,7.0,0.667,True,True
190,5.0,3.0,3.0,1.0,1.0,7.0,1.000,True,True
191,5.0,2.0,3.0,0.0,1.0,7.0,0.667,True,True
192,5.0,2.0,5.0,0.0,0.0,7.0,0.400,True,True
193,5.0,1.0,4.0,0.0,1.0,7.0,0.250,False,True
194,5.0,3.0,4.0,0.0,1.0,7.0,0.750,False,True
195,5.0,4.0,2.0,0.0,1.0,7.0,2.000,True,True
196,5.0,5.0,0.0,0.0,1.0,7.0,7.000,False,True
197,5.0,3.0,3.0,0.0,1.0,7.0,1.000,True,False
198,5.0,4.0,1.0,0.0,0.0,7.0,4.000,False,True
199,5.0,2.0,3.0,0.0,1.0,7.0,0.667,True,True
200,5.0,4.0,3.0,0.0,1.0,7.0,1.333,True,True
201,5.0,3.0,1.0,0.0,1.0,7.0,3.000,False,True
202,5.0,2.0,4.0,0.0,1.0,7.0,0.500,True,True
203,5.0,2.0,5.0,0.0,0.0,7.0,0.400,True,True
204,5.0,2.0,3.0,0.0,1.0,7.0,0.667,True,True
205,5.0,3.0,4.0,0.0,1.0,7.0,0.750,True,True
206,5.0,5.0,2.0,0.0,1.0,7.0,2.500,False,True
207,5.0,1.0,2.0,0.0,1.0,7.0,0.500,True,True
208,5.0,3.0,4.0,0.0,0.0,7.0,0.750,False,True
209,5.0,3.0,3.0,0.0,1.0,7.0,1.000,True,True
210,5.0,4.0,2.0,0.0,1.0,7.0,2.000,False,True
211,5.0,4.0,2.0,0.0,1.0,7.0,2.000,False,True
212,5.0,4.0,2.0,0.0,1.0,7.0,2.000,False,True
213,5.0,2.0,3.0,0.0,0.0,7.0,0.667,False,True
214,5.0,1.0,5.0,0.0,1.0,7.0,0.200,False,True
215,5.0,4.0,3.0,0.0,1.0,7.0,1.333,False,True
216,5.0,3.0,1.0,0.0,1.0,7.0,3.000,True,True
217,5.0,2.0,3.0,0.0,1.0,7.0,0.667,True,True
218,5.0,3.0,4.0,0.0,0.0,7.0,0.750,True,True
219,5.0,1.0,5.0,0.0,1.0,7.0,0.200,False,True
220,5.0,2.0,4.0,0.0,1.0,7.0,0.500,False,True
221,5.0,3.0,3.0,0.0,1.0,7.0,1.000,True,True
222,5.0,3.0,2.0,0.0,1.0,7.0,1.500,True,True
223,5.0,4.0,2.0,0.0,1.0,7.0,2.000,True,True
224,5.0,4.0,3.0,0.0,1.0,7.0,1.333,False,True
225,5.0,3.0,2.0,0.0,0.0,7.0,1.500,True,True
226,5.0,1.0,4.0,0.0,1.0,7.0,0.250,True,True
227,5.0,1.0,5.0,0.0,1.0,7.0,0.200,False,True
228,5.0,3.0,4.0,0.0,1.0,7.0,0.750,False,True
229,5.0,5.0,1.0,0.0,1.0,7.0,5.000,True,True
230,5.0,1.0,1.0,1.0,0.0,7.0,1.000,False,True
231,5.0,1.0,5.0,0.0,1.0,7.0,0.200,False,True
232,5.0,1.0,5.0,0.0,1.0,7.0,0.200,False,True
233,5.0,3.0,4.0,0.0,1.0,7.0,0.750,True,True
234,5.0,2.0,3.0,0.0,1.0,7.0,0.667,True,True
235,5.0,4.0,2.0,0.0,1.0,7.0,2.000,True,True
236,5.0,4.0,2.0,0.0,0.0,7.0,2.000,False,True
237,5.0,1.0,3.0,0.0,1.0,7.0,0.333,True,True
238,5.0,4.0,3.0,0.0,1.0,7.0,1.333,False,True
239,5.0,5.0,2.0,0.0,1.0,7.0,2.500,True,True
240,5.0,3.0,2.0,0.0,1.0,7.0,1.500,True,True
241,5.0,2.0,4.0,0.0,0.0,7.0,0.500,True,True
242,5.0,3.0,3.0,0.0,1.0,7.0,1.000,False,True
243,5.0,4.0,2.0,0.0,1.0,7.0,2.000,False,True
244,5.0,6.0,1.0,0.0,1.0,7.0,6.000,False,True
245,5.0,4.0,0.0,0.0,1.0,7.0,7.000,True,True
246,5.0,3.0,3.0,0.0,1.0,7.0,1.000,True,False
247,5.0,0.0,4.0,0.0,1.0,7.0,0.000,False,True
248,5.0,4.0,3.0,0.0,1.0,7.0,1.333,False,True
249,5.0,3.0,3.0,0.0,0.0,7.0,1.000,True,True
250,5.0,4.0,3.0,0.0,1.0,7.0,1.333,True,True
251,5.0,4.0,2.0,0.0,1.0,7.0,2.000,False,True
252,5.0,1.0,3.0,0.0,1.0,7.0,0.333,False,True
253,5.0,4.0,5.0,0.0,1.0,7.0,0.800,False,True
254,5.0,4.0,5.0,0.0,1.0,7.0,0.800,True,True
255,5.0,3.0,5.0,0.0,0.0,7.0,0.600,True,True
256,5.0,1.0,5.0,0.0,1.0,7.0,0.200,True,True
257,5.0,2.0,8.0,0.0,1.0,7.0,0.250,False,True
258,5.0,3.0,8.0,0.0,0.0,7.0,0.375,False,True
259,5.0,3.0,7.0,0.0,1.0,7.0,0.429,True,True
260,5.0,2.0,4.0,0.0,1.0,7.0,0.500,True,True
261,5.0,3.0,9.0,0.0,1.0,7.0,0.333,True,True
262,5.0,4.0,6.0,0.0,0.0,7.0,0.667,False,True
263,5.0,2.0,6.0,0.0,1.0,7.0,0.333,True,True
264,5.0,3.0,7.0,0.0,1.0,7.0,0.429,True,True
265,5.0,5.0,7.0,0.0,1.0,7.0,0.714,True,True
266,5.0,3.0,5.0,0.0,1.0,7.0,0.600,True,True
267,5.0,2.0,7.0,0.0,0.0,7.0,0.286,False,True
268,5.0,3.0,7.0,0.0,1.0,7.0,0.429,False,True
269,5.0,5.0,7.0,0.0,1.0,7.0,0.714,False,True
270,5.0,4.0,6.0,0.0,1.0,7.0,0.667,True,True
271,5.0,3.0,6.0,0.0,1.0,7.0,0.500,False,True
272,5.0,0.0,5.0,1.0,0.0,7.0,0.000,True,True
273,5.0,3.0,8.0,0.0,1.0,7.0,0.375,True,True
274,5.0,1.0,5.0,1.0,1.0,7.0,0.200,False,True
275,5.0,3.0,7.0,0.0,1.0,7.0,0.429,False,True
276,5.0,4.0,8.0,0.0,1.0,7.0,0.500,True,True
277,5.0,1.0,6.0,1.0,1.0,7.0,0.167,True,True
278,5.0,1.0,8.0,1.0,0.0,7.0,0.125,False,True
279,5.0,2.0,8.0,1.0,1.0,7.0,0.250,True,True
280,5.0,2.0,7.0,0.0,1.0,7.0,0.286,False,True
281,5.0,1.0,7.0,1.0,1.0,7.0,0.143,True,True
282,5.0,1.0,6.0,2.0,0.0,7.0,0.167,True,True
283,5.0,0.0,12.0,0.0,1.0,7.0,0.000,False,True
284,5.0,2.0,11.0,0.0,1.0,7.0,0.182,False,True
285,5.0,0.0,4.0,1.0,0.0,7.0,0.000,True,True
286,5.0,0.0,8.0,0.0,1.0,7.0,0.000,True,True
287,5.0,0.0,8.0,0.0,1.0,7.0,0.000,False,True
288,5.0,0.0,10.0,0.0,1.0,7.0,0.000,True,True
289,5.0,0.0,8.0,0.0,1.0,7.0,0.000,False,True
290,5.0,0.0,10.0,0.0,1.0,7.0,0.000,True,True
291,5.0,1.0,10.0,0.0,1.0,7.0,0.100,False,True
292,5.0,0.0,9.0,1.0,1.0,7.0,0.000,True,True
293,5.0,0.0,12.0,0.0,0.0,7.0,0.000,True,True
294,5.0,0.0,6.0,0.0,1.0,7.0,0.000,False,True
295,5.0,2.0,9.0,0.0,1.0,7.0,0.222,False,True
296,5.0,0.0,9.0,0.0,1.0,7.0,0.000,True,True
297,5.0,0.0,7.0,0.0,0.0,7.0,0.000,True,True
298,5.0,1.0,7.0,0.0,1.0,7.0,0.143,False,True
299,5.0,2.0,8.0,0.0,1.0,7.0,0.250,True,True
300,5.0,3.0,7.0,0.0,1.0,7.0,0.429,False,True
301,5.0,3.0,9.0,1.0,1.0,7.0,0.333,True,True
302,5.0,4.0,4.0,0.0,0.0,7.0,1.000,True,True
303,5.0,1.0,8.0,1.0,1.0,7.0,0.125,True,True
304,5.0,2.0,7.0,0.0,1.0,7.0,0.286,False,True
305,5.0,2.0,7.0,1.0,1.0,7.0,0.286,True,True
306,5.0,5.0,7.0,0.0,1.0,7.0,0.714,True,True
307,5.0,2.0,5.0,1.0,1.0,7.0,0.400,True,True
308,5.0,2.0,6.0,1.0,0.0,7.0,0.333,True,True
309,5.0,3.0,8.0,0.0,1.0,7.0,0.375,True,True
310,5.0,3.0,6.0,0.0,1.0,7.0,0.500,False,True
311,5.0,3.0,6.0,0.0,1.0,7.0,0.500,False,True
312,5.0,5.0,8.0,0.0,1.0,7.0,0.625,False,True
313,5.0,5.0,6.0,0.0,1.0,7.0,0.833,True,True
314,5.0,4.0,6.0,0.0,1.0,7.0,0.667,False,True
315,5.0,3.0,7.0,0.0,0.0,7.0,0.429,False,True
316,5.0,3.0,7.0,0.0,1.0,7.0,0.429,True,True
317,5.0,3.0,5.0,0.0,1.0,7.0,0.600,False,True
318,5.0,1.0,8.0,0.0,1.0,7.0,0.125,False,True
319,5.0,2.0,7.0,1.0,1.0,7.0,0.286,True,True
320,5.0,5.0,6.0,0.0,0.0,7.0,0.833,False,True
321,5.0,4.0,6.0,0.0,1.0,7.0,0.667,True,True
322,5.0,2.0,5.0,0.0,1.0,7.0,0.400,False,True
323,5.0,4.0,6.0,0.0,1.0,7.0,0.667,True,True
324,5.0,5.0,6.0,0.0,1.0,7.0,0.833,True,True
325,5.0,4.0,4.0,0.0,0.0,7.0,1.000,True,True
326,5.0,3.0,2.0,0.0,1.0,7.0,1.500,False,True
327,5.0,4.0,2.0,0.0,1.0,7.0,2.000,True,True
328,5.0,3.0,2.0,0.0,1.0,7.0,1.500,False,True
329,5.0,3.0,3.0,0.0,1.0,7.0,1.000,True,True
330,5.0,3.0,3.0,0.0,0.0,7.0,1.000,True,True
331,5.0,3.0,3.0,0.0,1.0,7.0,1.000,False,True
332,5.0,3.0,2.0,0.0,1.0,7.0,1.500,True,True
333,5.0,1.0,3.0,0.0,1.0,7.0,0.333,True,True
334,5.0,1.0,6.0,0.0,1.0,7.0,0.167,False,True
335,5.0,2.0,4.0,0.0,1.0,7.0,0.500,True,True
336,5.0,6.0,1.0,0.0,0.0,7.0,6.000,True,True
337,5.0,5.0,1.0,0.0,1.0,7.0,5.000,False,True
338,5.0,3.0,1.0,0.0,1.0,7.0,3.000,False,True
339,5.0,0.0,4.0,0.0,1.0,7.0,0.000,False,True
340,5.0,0.0,7.0,0.0,1.0,7.0,0.000,False,True
341,5.0,5.0,2.0,0.0,1.0,7.0,2.500,False,True
342,5.0,5.0,0.0,0.0,0.0,7.0,7.000,False,True
343,5.0,3.0,2.0,0.0,1.0,7.0,1.500,False,False
344,5.0,3.0,3.0,0.0,1.0,7.0,1.000,True,True
345,5.0,4.0,1.0,0.0,1.0,7.0,4.000,True,True
346,5.0,5.0,2.0,0.0,1.0,7.0,2.500,False,True
347,5.0,3.0,2.0,0.0,1.0,7.0,1.500,False,True
348,5.0,3.0,2.0,0.0,0.0,7.0,1.500,True,True
349,5.0,4.0,2.0,0.0,1.0,7.0,2.000,True,True
350,5.0,2.0,3.0,0.0,1.0,7.0,0.667,False,True
351,5.0,4.0,3.0,0.0,1.0,7.0,1.333,True,True
352,5.0,6.0,0.0,0.0,1.0,7.0,7.000,False,True
353,5.0,2.0,2.0,0.0,0.0,7.0,1.000,True,False
354,5.0,2.0,4.0,0.0,1.0,7.0,0.500,True,True
355,5.0,1.0,4.0,0.0,1.0,7.0,0.250,True,True
356,5.0,4.0,3.0,0.0,1.0,7.0,1.333,True,True
357,5.0,4.0,2.0,0.0,1.0,7.0,2.000,False,True
358,5.0,5.0,2.0,0.0,1.0,7.0,2.500,False,True
359,5.0,4.0,0.0,0.0,1.0,7.0,7.000,False,True
360,5.0,2.0,4.0,0.0,0.0,7.0,0.500,False,False
361,5.0,2.0,3.0,0.0,1.0,7.0,0.667,True,True
362,5.0,2.0,4.0,0.0,1.0,7.0,0.500,True,True
363,5.0,3.0,3.0,0.0,1.0,7.0,1.000,True,True
364,5.0,2.0,4.0,0.0,1.0,7.0,0.500,True,True
365,5.0,4.0,2.0,0.0,1.0,7.0,2.000,True,True
366,5.0,2.0,3.0,0.0,1.0,7.0,0.667,False,True
367,5.0,2.0,5.0,0.0,1.0,7.0,0.400,True,True
368,5.0,3.0,2.0,0.0,0.0,7.0,1.500,True,True
369,5.0,2.0,4.0,0.0,1.0,7.0,0.500,True,True
370,5.0,2.0,3.0,0.0,1.0,7.0,0.667,True,True
371,5.0,4.0,3.0,0.0,1.0,7.0,1.333,True,True
372,5.0,3.0,1.0,1.0,1.0,7.0,3.000,False,True
373,5.0,2.0,3.0,0.0,0.0,7.0,0.667,True,True
374,5.0,2.0,5.0,0.0,1.0,7.0,0.400,True,True
375,5.0,3.0,3.0,0.0,1.0,7.0,1.000,True,True
376,5.0,5.0,1.0,0.0,1.0,7.0,5.000,False,True
377,5.0,5.0,2.0,0.0,1.0,7.0,2.500,False,True
378,5.0,3.0,2.0,0.0,1.0,7.0,1.500,False,True
379,5.0,3.0,2.0,0.0,1.0,7.0,1.500,True,True
380,5.0,5.0,1.0,0.0,0.0,7.0,5.000,True,True
381,5.0,1.0,2.0,0.0,1.0,7.0,0.500,True,True
382,5.0,1.0,5.0,1.0,1.0,7.0,0.200,False,True
383,5.0,4.0,3.0,0.0,1.0,7.0,1.333,False,True
384,5.0,4.0,0.0,0.0,1.0,7.0,7.000,False,True
385,5.0,5.0,2.0,0.0,1.0,7.0,2.500,False,True
386,5.0,4.0,1.0,1.0,0.0,7.0,4.000,False,True
387,5.0,3.0,3.0,0.0,1.0,7.0,1.000,True,True
388,5.0,2.0,3.0,0.0,1.0,7.0,0.667,False,True
389,5.0,5.0,1.0,0.0,1.0,7.0,5.000,True,True
390,5.0,4.0,2.0,0.0,0.0,7.0,2.000,False,True
391,5.0,4.0,2.0,0.0,1.0,7.0,2.000,True,True
392,5.0,3.0,3.0,0.0,1.0,7.0,1.000,False,True
393,5.0,5.0,0.0,0.0,1.0,7.0,7.000,False,True
394,5.0,4.0,2.0,0.0,0.0,7.0,2.000,False,True
395,5.0,4.0,2.0,0.0,1.0,7.0,2.000,True,True
396,5.0,2.0,2.0,0.0,1.0,7.0,1.000,False,True
397,5.0,2.0,4.0,0.0,1.0,7.0,0.500,True,True
398,5.0,1.0,4.0,1.0,1.0,7.0,0.250,True,True
399,5.0,2.0,4.0,1.0,0.0,7.0,0.500,False,True
400,5.0,5.0,2.0,0.0,1.0,7.0,2.500,True,True
401,5.0,2.0,1.0,0.0,1.0,7.0,2.000,False,True
402,5.0,2.0,4.0,0.0,1.0,7.0,0.500,False,True
403,5.0,1.0,5.0,0.0,1.0,7.0,0.200,True,True
404,5.0,6.0,1.0,0.0,1.0,7.0,6.000,True,True
405,5.0,4.0,0.0,0.0,1.0,7.0,7.000,False,True
406,5.0,3.0,3.0,0.0,1.0,7.0,1.000,False,False
407,5.0,1.0,3.0,0.0,1.0,7.0,0.333,True,True
408,5.0,2.0,5.0,0.0,0.0,7.0,0.400,True,True
