Observation from node 6 : 
nodeid 	 ls 	 lc 	 le 	 ltx 	 minRxPower(snr) 	 maxRxPower(snr) 	 channelNumber 	 cwid 	 label(jammed or not)	 number of neighbors 
6	0	0	0	0	0	0	172	590	0	7
6	0	6	0	1	0	0	178	591	1	7
6	0	0	0	0	0	0	172	592	0	7
6	2	9	0	1	0	47967.7	178	593	1	7
6	0	0	0	0	0	0	172	594	0	7
6	1	8	1	0	0	47967.7	178	595	1	7
6	0	0	0	0	0	0	172	596	0	7
6	0	5	1	1	0	0	178	597	1	7
6	0	0	0	0	0	0	172	598	0	7
6	0	8	0	1	0	0	178	599	1	7
6	0	0	0	0	0	0	172	600	0	7
6	1	9	0	1	0	5995.96	178	601	1	7
6	0	0	0	0	0	0	172	602	0	7
6	3	7	0	1	0	47967.7	178	603	1	7
6	0	0	0	0	0	0	172	604	0	7
6	3	9	1	1	0	47967.7	178	605	1	7
6	0	0	0	0	0	0	172	606	0	7
6	2	4	2	0	0	47967.7	178	607	1	7
6	0	0	0	0	0	0	172	608	0	7
6	0	8	2	1	0	0	178	609	1	7
6	0	0	0	0	0	0	172	610	0	7
6	2	7	0	1	0	5995.96	178	611	1	7
6	0	0	0	0	0	0	172	612	0	7
6	2	8	0	1	0	1776.58	178	613	1	7
6	0	0	0	0	0	0	172	614	0	7
6	4	7	1	1	0	47967.7	178	615	1	7
6	0	0	0	0	0	0	172	616	0	7
6	3	5	1	0	0	47967.7	178	617	1	7
6	0	0	0	0	0	0	172	618	0	7
6	2	6	0	1	0	5995.96	178	619	1	7
6	0	0	0	0	0	0	172	620	0	7
6	3	8	0	1	0	5995.96	178	621	1	7
6	0	0	0	0	0	0	172	622	0	7
6	2	7	0	1	0	1776.58	178	623	1	7
6	0	0	0	0	0	0	172	624	0	7
6	2	7	0	1	0	47967.7	178	625	1	7
6	0	0	0	0	0	0	172	626	0	7
6	5	8	0	1	0	47967.7	178	627	1	7
6	0	0	0	0	0	0	172	628	0	7
6	6	6	0	0	0	47967.7	178	629	1	7
6	0	0	0	0	0	0	172	630	0	7
6	4	6	0	1	0	47967.7	178	631	1	7
6	0	0	0	0	0	0	172	632	0	7
6	3	6	0	1	0	1776.58	178	633	1	7
6	0	0	0	0	0	0	172	634	0	7
6	2	8	0	1	0	5995.96	178	635	1	7
6	0	0	0	0	0	0	172	636	0	7
6	4	5	0	0	0	47967.7	178	637	1	7
6	0	0	0	0	0	0	172	638	0	7
6	2	7	0	1	0	47967.7	178	639	1	7
6	0	0	0	0	0	0	172	640	0	7
6	3	7	0	1	0	47967.7	178	641	1	7
6	0	0	0	0	0	0	172	642	0	7
6	4	6	0	1	0	5995.96	178	643	1	7
6	0	0	0	0	0	0	172	644	0	7
6	3	7	0	1	0	5995.96	178	645	1	7
6	0	0	0	0	0	0	172	646	0	7
6	3	5	0	0	0	47967.7	178	647	1	7
6	0	0	0	0	0	0	172	648	0	7
6	4	6	0	1	0	47967.7	178	649	1	7
6	0	0	0	0	0	0	172	650	0	7
6	5	6	0	1	0	47967.7	178	651	1	7
6	0	0	0	0	0	0	172	652	0	7
6	3	4	0	1	0	47967.7	178	653	1	7
6	0	0	0	0	0	0	172	654	0	7
6	3	3	0	1	0	1776.58	178	655	1	7
6	0	0	0	0	0	0	172	656	0	7
6	3	5	0	1	0	5995.96	178	657	1	7
6	0	0	0	0	0	0	172	658	0	7
6	4	2	0	0	0	47967.7	178	659	1	7
6	0	0	0	0	0	0	172	660	0	7
6	3	3	0	1	0	47967.7	178	661	1	7
6	0	0	0	0	0	0	172	662	0	7
6	3	2	0	1	0	47967.7	178	663	0	7
6	0	0	0	0	0	0	172	664	0	7
6	3	3	0	1	0	47967.7	178	665	1	7
6	0	0	0	0	0	0	172	666	0	7
6	3	2	0	1	0	5995.96	178	667	0	7
6	0	0	0	0	0	0	172	668	0	7
6	3	2	0	0	0	47967.7	178	669	0	7
6	0	0	0	0	0	0	172	670	0	7
6	2	5	0	1	0	47967.7	178	671	0	7
6	0	0	0	0	0	0	172	672	0	7
6	3	3	0	1	0	47967.7	178	673	0	7
6	0	0	0	0	0	0	172	674	0	7
6	5	1	0	1	0	47967.7	178	675	0	7
6	0	0	0	0	0	0	172	676	0	7
6	5	1	0	1	0	47967.7	178	677	0	7
6	0	0	0	0	0	0	172	678	0	7
6	3	1	0	1	0	47967.7	178	679	0	7
6	0	0	0	0	0	0	172	680	0	7
6	0	4	1	0	0	0	178	681	0	7
6	0	0	0	0	0	0	172	682	0	7
6	1	6	0	1	0	47967.7	178	683	0	7
6	0	0	0	0	0	0	172	684	0	7
6	5	2	0	1	0	47967.7	178	685	0	7
6	0	0	0	0	0	0	172	686	0	7
6	4	0	0	1	0	5995.96	178	687	0	7
6	0	0	0	0	0	0	172	688	0	7
6	2	3	0	1	0	5995.96	178	689	0	7
6	0	0	0	0	0	0	172	690	0	7
6	5	2	0	0	0	47967.7	178	691	0	7
6	0	0	0	0	0	0	172	692	0	7
6	4	1	0	1	0	47967.7	178	693	0	7
6	0	0	0	0	0	0	172	694	0	7
6	5	2	0	1	0	47967.7	178	695	0	7
6	0	0	0	0	0	0	172	696	0	7
6	3	1	1	1	0	47967.7	178	697	0	7
6	0	0	0	0	0	0	172	698	0	7
6	1	3	0	1	0	1776.58	178	699	0	7
6	0	0	0	0	0	0	172	700	0	7
6	4	3	0	0	0	5995.96	178	701	0	7
6	0	0	0	0	0	0	172	702	0	7
6	2	3	0	1	0	5995.96	178	703	0	7
6	0	0	0	0	0	0	172	704	0	7
6	4	3	0	1	0	47967.7	178	705	0	7
6	0	0	0	0	0	0	172	706	0	7
6	6	0	0	1	0	47967.7	178	707	0	7
6	0	0	0	0	0	0	172	708	0	7
6	2	2	0	0	0	47967.7	178	709	0	7
6	0	0	0	0	0	0	172	710	0	7
6	2	4	0	1	0	5995.96	178	711	0	7
6	0	0	0	0	0	0	172	712	0	7
6	1	4	0	1	0	1776.58	178	713	0	7
6	0	0	0	0	0	0	172	714	0	7
6	3	4	0	1	0	5995.96	178	715	0	7
6	0	0	0	0	0	0	172	716	0	7
6	6	1	0	0	0	47967.7	178	717	0	7
6	0	0	0	0	0	0	172	718	0	7
6	5	2	0	1	0	47967.7	178	719	0	7
6	0	0	0	0	0	0	172	720	0	7
6	4	0	0	1	0	47967.7	178	721	0	7
6	0	0	0	0	0	0	172	722	0	7
6	2	3	0	1	0	5995.96	178	723	0	7
6	0	0	0	0	0	0	172	724	0	7
6	1	4	0	1	0	1776.58	178	725	0	7
6	0	0	0	0	0	0	172	726	0	7
6	2	5	0	0	0	1776.58	178	727	0	7
6	0	0	0	0	0	0	172	728	0	7
6	3	3	0	1	0	47967.7	178	729	0	7
6	0	0	0	0	0	0	172	730	0	7
6	2	4	0	1	0	47967.7	178	731	0	7
6	0	0	0	0	0	0	172	732	0	7
6	4	2	0	1	0	5995.96	178	733	0	7
6	0	0	0	0	0	0	172	734	0	7
6	3	2	0	1	0	47967.7	178	735	0	7
6	0	0	0	0	0	0	172	736	0	7
6	3	4	0	1	0	47967.7	178	737	0	7
6	0	0	0	0	0	0	172	738	0	7
6	1	2	1	1	0	1776.58	178	739	0	7
6	0	0	0	0	0	0	172	740	0	7
6	2	4	1	0	0	47967.7	178	741	0	7
6	0	0	0	0	0	0	172	742	0	7
6	2	3	0	1	0	47967.7	178	743	0	7
6	0	0	0	0	0	0	172	744	0	7
6	5	2	0	1	0	47967.7	178	745	0	7
6	0	0	0	0	0	0	172	746	0	7
6	5	1	0	0	0	47967.7	178	747	0	7
6	0	0	0	0	0	0	172	748	0	7
6	1	3	0	1	0	1776.58	178	749	0	7
6	0	0	0	0	0	0	172	750	0	7
6	2	5	0	1	0	1776.58	178	751	0	7
6	0	0	0	0	0	0	172	752	0	7
6	2	3	1	1	0	47967.7	178	753	0	7
6	0	0	0	0	0	0	172	754	0	7
6	4	2	0	1	0	47967.7	178	755	0	7
6	0	0	0	0	0	0	172	756	0	7
6	6	1	0	1	0	47967.7	178	757	0	7
6	0	0	0	0	0	0	172	758	0	7
6	4	1	0	1	0	47967.7	178	759	0	7
6	0	0	0	0	0	0	172	760	0	7
6	4	2	0	0	0	47967.7	178	761	0	7
6	0	0	0	0	0	0	172	762	0	7
6	4	1	0	1	0	47967.7	178	763	0	7
6	0	0	0	0	0	0	172	764	0	7
6	0	2	1	1	0	0	178	765	0	7
6	0	0	0	0	0	0	172	766	0	7
6	1	5	1	1	0	47967.7	178	767	0	7
6	0	0	0	0	0	0	172	768	0	7
6	3	4	0	1	0	47967.7	178	769	0	7
6	0	0	0	0	0	0	172	770	0	7
6	5	0	0	0	0	47967.7	178	771	0	7
6	0	0	0	0	0	0	172	772	0	7
6	5	2	0	1	0	47967.7	178	773	0	7
6	0	0	0	0	0	0	172	774	0	7
6	4	1	0	1	0	5995.96	178	775	0	7
6	0	0	0	0	0	0	172	776	0	7
6	2	4	0	1	0	1776.58	178	777	0	7
6	0	0	0	0	0	0	172	778	0	7
6	2	3	1	0	0	47967.7	178	779	0	7
6	0	0	0	0	0	0	172	780	0	7
6	5	1	0	1	0	47967.7	178	781	0	7
6	0	0	0	0	0	0	172	782	0	7
6	3	2	0	1	0	5995.96	178	783	0	7
6	0	0	0	0	0	0	172	784	0	7
6	3	3	0	1	0	5995.96	178	785	0	7
6	0	0	0	0	0	0	172	786	0	7
6	2	4	0	1	0	1776.58	178	787	0	7
6	0	0	0	0	0	0	172	788	0	7
6	5	0	0	1	0	47967.7	178	789	0	7
6	0	0	0	0	0	0	172	790	0	7
6	2	3	0	1	0	47967.7	178	791	0	7
6	0	0	0	0	0	0	172	792	0	7
6	5	2	0	0	0	47967.7	178	793	0	7
6	0	0	0	0	0	0	172	794	0	7
6	2	2	0	1	0	47967.7	178	795	0	7
6	0	0	0	0	0	0	172	796	0	7
6	3	3	0	1	0	47967.7	178	797	0	7
6	0	0	0	0	0	0	172	798	0	7
6	1	4	1	1	0	47967.7	178	799	0	7
6	0	0	0	0	0	0	172	800	0	7
6	2	4	0	1	0	5995.96	178	801	0	7
6	0	0	0	0	0	0	172	802	0	7
6	5	2	0	1	0	47967.7	178	803	0	7
6	0	0	0	0	0	0	172	804	0	7
6	3	1	0	0	0	47967.7	178	805	0	7
6	0	0	0	0	0	0	172	806	0	7
6	2	4	0	1	0	5995.96	178	807	0	7
6	0	0	0	0	0	0	172	808	0	7
6	1	5	0	1	0	749.495	178	809	0	7
6	0	0	0	0	0	0	172	810	0	7
6	6	1	0	1	0	47967.7	178	811	0	7
6	0	0	0	0	0	0	172	812	0	7
6	4	0	0	1	0	47967.7	178	813	0	7
6	0	0	0	0	0	0	172	814	0	7
6	4	2	0	1	0	47967.7	178	815	0	7
6	0	0	0	0	0	0	172	816	0	7
6	3	2	0	0	0	47967.7	178	817	0	7
6	0	0	0	0	0	0	172	818	0	7
6	2	4	0	1	0	47967.7	178	819	0	7
6	0	0	0	0	0	0	172	820	0	7
6	3	3	0	1	0	47967.7	178	821	0	7
6	0	0	0	0	0	0	172	822	0	7
6	2	3	0	1	0	5995.96	178	823	0	7
6	0	0	0	0	0	0	172	824	0	7
6	5	2	0	0	0	47967.7	178	825	0	7
6	0	0	0	0	0	0	172	826	0	7
6	1	3	0	1	0	47967.7	178	827	0	7
6	0	0	0	0	0	0	172	828	0	7
6	1	5	0	1	0	749.495	178	829	0	7
6	0	0	0	0	0	0	172	830	0	7
6	4	3	0	1	0	5995.96	178	831	0	7
6	0	0	0	0	0	0	172	832	0	7
6	4	0	0	1	0	47967.7	178	833	0	7
6	0	0	0	0	0	0	172	834	0	7
6	2	3	0	1	0	5995.96	178	835	0	7
6	0	0	0	0	0	0	172	836	0	7
6	1	6	0	1	0	5995.96	178	837	0	7
6	0	0	0	0	0	0	172	838	0	7
6	4	2	0	0	0	47967.7	178	839	0	7
6	0	0	0	0	0	0	172	840	0	7
6	4	3	0	1	0	47967.7	178	841	0	7
6	0	0	0	0	0	0	172	842	0	7
6	6	0	0	1	0	47967.7	178	843	0	7
6	0	0	0	0	0	0	172	844	0	7
6	2	0	0	1	0	47967.7	178	845	0	7
6	0	0	0	0	0	0	172	846	0	7
6	1	6	0	1	0	5995.96	178	847	0	7
6	0	0	0	0	0	0	172	848	0	7
6	3	3	0	0	0	47967.7	178	849	0	7
6	0	0	0	0	0	0	172	850	0	7
6	4	2	0	1	0	47967.7	178	851	0	7
6	0	0	0	0	0	0	172	852	0	7
6	3	3	0	1	0	47967.7	178	853	0	7
6	0	0	0	0	0	0	172	854	0	7
6	3	2	0	1	0	47967.7	178	855	0	7
6	0	0	0	0	0	0	172	856	0	7
6	3	3	0	1	0	47967.7	178	857	0	7
6	0	0	0	0	0	0	172	858	0	7
6	6	1	0	1	0	47967.7	178	859	0	7
6	0	0	0	0	0	0	172	860	0	7
6	3	0	0	0	0	47967.7	178	861	0	7
6	0	0	0	0	0	0	172	862	0	7
6	1	5	0	1	0	47967.7	178	863	0	7
6	0	0	0	0	0	0	172	864	0	7
6	2	5	0	1	0	47967.7	178	865	0	7
6	0	0	0	0	0	0	172	866	0	7
6	7	0	0	1	0	47967.7	178	867	0	7
6	0	0	0	0	0	0	172	868	0	7
6	5	0	0	1	0	47967.7	178	869	0	7
6	0	0	0	0	0	0	172	870	0	7
6	3	1	0	1	0	47967.7	178	871	0	7
6	0	0	0	0	0	0	172	872	0	7
6	2	3	1	1	0	47967.7	178	873	0	7
6	0	0	0	0	0	0	172	874	0	7
6	4	2	0	0	0	5995.96	178	875	0	7
6	0	0	0	0	0	0	172	876	0	7
6	2	3	0	1	0	47967.7	178	877	0	7
6	0	0	0	0	0	0	172	878	0	7
6	5	2	0	1	0	47967.7	178	879	0	7
6	0	0	0	0	0	0	172	880	0	7
6	5	0	0	1	0	47967.7	178	881	0	7
6	0	0	0	0	0	0	172	882	0	7
6	1	2	1	1	0	1776.58	178	883	0	7
6	0	0	0	0	0	0	172	884	0	7
6	4	2	0	1	0	47967.7	178	885	0	7
6	0	0	0	0	0	0	172	886	0	7
6	3	3	0	0	0	5995.96	178	887	0	7
6	0	0	0	0	0	0	172	888	0	7
6	2	3	0	1	0	1776.58	178	889	0	7
6	0	0	0	0	0	0	172	890	0	7
6	1	4	0	1	0	47967.7	178	891	0	7
6	0	0	0	0	0	0	172	892	0	7
6	3	4	0	1	0	47967.7	178	893	0	7
6	0	0	0	0	0	0	172	894	0	7
6	4	1	1	1	0	47967.7	178	895	0	7
6	0	0	0	0	0	0	172	896	0	7
6	6	0	0	0	0	47967.7	178	897	0	7
6	0	0	0	0	0	0	172	898	0	7
6	4	1	0	1	0	47967.7	178	899	0	7
6	0	0	0	0	0	0	172	900	0	7
6	3	2	0	1	0	47967.7	178	901	0	7
6	0	0	0	0	0	0	172	902	0	7
6	3	3	0	1	0	47967.7	178	903	0	7
6	0	0	0	0	0	0	172	904	0	7
6	6	1	0	1	0	47967.7	178	905	0	7
6	0	0	0	0	0	0	172	906	0	7
6	5	1	0	0	0	47967.7	178	907	0	7
6	0	0	0	0	0	0	172	908	0	7
6	4	2	0	1	0	47967.7	178	909	0	7
6	0	0	0	0	0	0	172	910	0	7
6	3	1	0	1	0	5995.96	178	911	0	7
6	0	0	0	0	0	0	172	912	0	7
6	2	4	0	1	0	5995.96	178	913	0	7
6	0	0	0	0	0	0	172	914	0	7
6	2	3	0	0	0	47967.7	178	915	0	7
6	0	0	0	0	0	0	172	916	0	7
6	3	4	0	1	0	47967.7	178	917	0	7
6	0	0	0	0	0	0	172	918	0	7
6	3	3	0	1	0	47967.7	178	919	0	7
6	0	0	0	0	0	0	172	920	0	7
6	3	2	0	1	0	5995.96	178	921	0	7
6	0	0	0	0	0	0	172	922	0	7
6	3	3	0	1	0	5995.96	178	923	0	7
6	0	0	0	0	0	0	172	924	0	7
6	0	4	0	1	0	0	178	925	0	7
6	0	0	0	0	0	0	172	926	0	7
6	0	7	0	1	0	0	178	927	0	7
6	0	0	0	0	0	0	172	928	0	7
6	2	5	0	0	0	47967.7	178	929	0	7
6	0	0	0	0	0	0	172	930	0	7
6	6	0	0	1	0	47967.7	178	931	0	7
6	0	0	0	0	0	0	172	932	0	7
6	4	1	0	1	0	5995.96	178	933	0	7
6	0	0	0	0	0	0	172	934	0	7
6	3	2	0	1	0	47967.7	178	935	0	7
6	0	0	0	0	0	0	172	936	0	7
6	1	3	1	1	0	47967.7	178	937	0	7
6	0	0	0	0	0	0	172	938	0	7
6	2	5	0	1	0	47967.7	178	939	0	7
6	0	0	0	0	0	0	172	940	0	7
6	3	3	0	0	0	47967.7	178	941	0	7
6	0	0	0	0	0	0	172	942	0	7
6	2	3	0	1	0	1776.58	178	943	0	7
6	0	0	0	0	0	0	172	944	0	7
6	3	3	0	1	0	5995.96	178	945	0	7
6	0	0	0	0	0	0	172	946	0	7
6	4	2	0	1	0	47967.7	178	947	0	7
6	0	0	0	0	0	0	172	948	0	7
6	3	3	0	1	0	47967.7	178	949	0	7
6	0	0	0	0	0	0	172	950	0	7
6	2	3	0	1	0	47967.7	178	951	0	7
6	0	0	0	0	0	0	172	952	0	7
6	4	2	0	0	0	47967.7	178	953	0	7
6	0	0	0	0	0	0	172	954	0	7
6	3	3	0	1	0	5995.96	178	955	0	7
6	0	0	0	0	0	0	172	956	0	7
6	0	4	0	1	0	0	178	957	0	7
6	0	0	0	0	0	0	172	958	0	7
6	1	6	0	1	0	1776.58	178	959	0	7
6	0	0	0	0	0	0	172	960	0	7
6	3	4	0	1	0	47967.7	178	961	0	7
6	0	0	0	0	0	0	172	962	0	7
6	3	3	0	1	0	47967.7	178	963	0	7
6	0	0	0	0	0	0	172	964	0	7
6	3	1	1	0	0	5995.96	178	965	0	7
6	0	0	0	0	0	0	172	966	0	7
6	4	2	0	1	0	5995.96	178	967	0	7
6	0	0	0	0	0	0	172	968	0	7
6	3	1	0	1	0	47967.7	178	969	0	7
6	0	0	0	0	0	0	172	970	0	7
6	2	4	0	1	0	47967.7	178	971	0	7
6	0	0	0	0	0	0	172	972	0	7
6	1	3	1	1	0	1776.58	178	973	0	7
6	0	0	0	0	0	0	172	974	0	7
6	3	3	0	1	0	5995.96	178	975	0	7
6	0	0	0	0	0	0	172	976	0	7
6	2	2	0	0	0	47967.7	178	977	0	7
6	0	0	0	0	0	0	172	978	0	7
6	2	5	0	1	0	47967.7	178	979	0	7
6	0	0	0	0	0	0	172	980	0	7
6	2	4	0	1	0	47967.7	178	981	0	7
6	0	0	0	0	0	0	172	982	0	7
6	6	1	0	1	0	47967.7	178	983	0	7
6	0	0	0	0	0	0	172	984	0	7
6	5	1	0	1	0	47967.7	178	985	0	7
6	0	0	0	0	0	0	172	986	0	7
6	3	1	0	0	0	1776.58	178	987	0	7
6	0	0	0	0	0	0	172	988	0	7
6	1	4	0	1	0	47967.7	178	989	0	7
6	0	0	0	0	0	0	172	990	0	7
6	3	4	0	1	0	47967.7	178	991	0	7
6	0	0	0	0	0	0	172	992	0	7
6	3	2	0	1	0	5995.96	178	993	0	7
6	0	0	0	0	0	0	172	994	0	7
6	4	2	0	1	0	47967.7	178	995	0	7
6	0	0	0	0	0	0	172	996	0	7
6	4	2	0	0	0	47967.7	178	997	0	7
6	0	0	0	0	0	0	172	998	0	7
6	4	2	0	1	0	47967.7	178	999	0	7
6	0	0	0	0	0	0	172	1000	0	7
6	1	2	0	1	0	47967.7	178	1001	0	7
6	0	0	0	0	0	0	172	1002	0	7
6	0	6	0	1	0	0	178	1003	0	7
6	0	0	0	0	0	0	172	1004	0	7
6	0	7	0	1	0	0	178	1005	0	7
6	0	0	0	0	0	0	172	1006	0	7
6	6	1	0	1	0	47967.7	178	1007	0	7
6	0	0	0	0	0	0	172	1008	0	7
6	5	0	0	0	0	47967.7	178	1009	0	7
6	0	0	0	0	0	0	172	1010	0	7
6	1	2	0	1	0	5995.96	178	1011	0	7
6	0	0	0	0	0	0	172	1012	0	7
6	1	5	0	1	0	47967.7	178	1013	0	7
6	0	0	0	0	0	0	172	1014	0	7
6	1	5	1	1	0	47967.7	178	1015	0	7
6	0	0	0	0	0	0	172	1016	0	7
6	6	1	0	0	0	47967.7	178	1017	0	7
6	0	0	0	0	0	0	172	1018	0	7
6	5	1	0	1	0	47967.7	178	1019	0	7
6	0	0	0	0	0	0	172	1020	0	7
6	1	1	0	1	0	5995.96	178	1021	0	7
6	0	0	0	0	0	0	172	1022	0	7
6	0	6	0	1	0	0	178	1023	0	7
6	0	0	0	0	0	0	172	1024	0	7
6	3	4	0	1	0	5995.96	178	1025	0	7
6	0	0	0	0	0	0	172	1026	0	7
6	2	4	0	1	0	1776.58	178	1027	0	7
6	0	0	0	0	0	0	172	1028	0	7
6	5	2	0	1	0	47967.7	178	1029	0	7
6	0	0	0	0	0	0	172	1030	0	7
6	5	0	0	1	0	47967.7	178	1031	0	7
6	0	0	0	0	0	0	172	1032	0	7
6	4	2	0	1	0	47967.7	178	1033	0	7
6	0	0	0	0	0	0	172	1034	0	7
6	3	2	0	0	0	5995.96	178	1035	0	7
6	0	0	0	0	0	0	172	1036	0	7
6	3	3	0	1	0	5995.96	178	1037	0	7
6	0	0	0	0	0	0	172	1038	0	7
6	2	4	0	1	0	1776.58	178	1039	0	7
6	0	0	0	0	0	0	172	1040	0	7
6	4	2	0	1	0	47967.7	178	1041	0	7
6	0	0	0	0	0	0	172	1042	0	7
6	3	1	1	1	0	47967.7	178	1043	0	7
6	0	0	0	0	0	0	172	1044	0	7
6	3	2	0	1	0	47967.7	178	1045	0	7
6	0	0	0	0	0	0	172	1046	0	7
6	2	4	0	1	0	5995.96	178	1047	0	7
6	0	0	0	0	0	0	172	1048	0	7
6	2	4	0	0	0	5995.96	178	1049	0	7
6	0	0	0	0	0	0	172	1050	0	7
6	2	5	0	1	0	5995.96	178	1051	0	7
6	0	0	0	0	0	0	172	1052	0	7
6	4	3	0	1	0	5995.96	178	1053	0	7
6	0	0	0	0	0	0	172	1054	0	7
6	5	0	0	0	0	47967.7	178	1055	0	7
6	0	0	0	0	0	0	172	1056	0	7
6	5	2	0	1	0	47967.7	178	1057	0	7
6	0	0	0	0	0	0	172	1058	0	7
6	1	2	0	1	0	1776.58	178	1059	0	7
6	0	0	0	0	0	0	172	1060	0	7
6	2	4	0	1	0	5995.96	178	1061	0	7
6	0	0	0	0	0	0	172	1062	0	7
6	3	4	0	1	0	5995.96	178	1063	0	7
6	0	0	0	0	0	0	172	1064	0	7
6	1	3	0	1	0	1776.58	178	1065	0	7
6	0	0	0	0	0	0	172	1066	0	7
6	3	4	0	1	0	47967.7	178	1067	0	7
6	0	0	0	0	0	0	172	1068	0	7
6	3	3	0	0	0	47967.7	178	1069	0	7
6	0	0	0	0	0	0	172	1070	0	7
6	4	1	0	1	0	5995.96	178	1071	0	7
6	0	0	0	0	0	0	172	1072	0	7
6	3	3	0	1	0	5995.96	178	1073	0	7
6	0	0	0	0	0	0	172	1074	0	7
6	2	3	0	1	0	1776.58	178	1075	0	7
6	0	0	0	0	0	0	172	1076	0	7
6	2	4	0	1	0	47967.7	178	1077	0	7
6	0	0	0	0	0	0	172	1078	0	7
6	3	4	0	0	0	47967.7	178	1079	0	7
6	0	0	0	0	0	0	172	1080	0	7
6	3	1	0	1	0	5995.96	178	1081	0	7
6	0	0	0	0	0	0	172	1082	0	7
6	4	3	0	1	0	5995.96	178	1083	0	7
6	0	0	0	0	0	0	172	1084	0	7
6	2	3	0	1	0	5995.96	178	1085	0	7
6	0	0	0	0	0	0	172	1086	0	7
6	2	3	0	1	0	47967.7	178	1087	0	7
6	0	0	0	0	0	0	172	1088	0	7
6	4	3	0	1	0	47967.7	178	1089	0	7
6	0	0	0	0	0	0	172	1090	0	7
6	2	3	0	0	0	47967.7	178	1091	0	7
6	0	0	0	0	0	0	172	1092	0	7
6	2	3	0	1	0	5995.96	178	1093	0	7
6	0	0	0	0	0	0	172	1094	0	7
6	4	3	0	1	0	5995.96	178	1095	0	7
6	0	0	0	0	0	0	172	1096	0	7
6	3	3	0	1	0	1776.58	178	1097	0	7
6	0	0	0	0	0	0	172	1098	0	7
6	6	1	0	1	0	47967.7	178	1099	0	7
6	0	0	0	0	0	0	172	1100	0	7
6	3	1	0	1	0	47967.7	178	1101	0	7
6	0	0	0	0	0	0	172	1102	0	7
6	2	3	0	0	0	47967.7	178	1103	0	7
6	0	0	0	0	0	0	172	1104	0	7
6	3	4	0	1	0	47967.7	178	1105	0	7
6	0	0	0	0	0	0	172	1106	0	7
6	1	3	0	1	0	5995.96	178	1107	0	7
6	0	0	0	0	0	0	172	1108	0	7
6	5	2	0	1	0	47967.7	178	1109	0	7
6	0	0	0	0	0	0	172	1110	0	7
6	4	2	0	1	0	5995.96	178	1111	0	7
6	0	0	0	0	0	0	172	1112	0	7
6	2	2	0	0	0	1776.58	178	1113	0	7
6	0	0	0	0	0	0	172	1114	0	7
6	1	5	0	1	0	1776.58	178	1115	0	7
6	0	0	0	0	0	0	172	1116	0	7
6	2	3	1	1	0	47967.7	178	1117	0	7
6	0	0	0	0	0	0	172	1118	0	7
6	4	3	0	1	0	47967.7	178	1119	0	7
6	0	0	0	0	0	0	172	1120	0	7
6	4	0	0	0	0	47967.7	178	1121	0	7
6	0	0	0	0	0	0	172	1122	0	7
6	2	3	0	1	0	5995.96	178	1123	0	7
6	0	0	0	0	0	0	172	1124	0	7
6	2	5	0	1	0	5995.96	178	1125	0	7
6	0	0	0	0	0	0	172	1126	0	7
6	4	2	0	1	0	47967.7	178	1127	0	7
6	0	0	0	0	0	0	172	1128	0	7
6	5	1	0	0	0	47967.7	178	1129	0	7
6	0	0	0	0	0	0	172	1130	0	7
6	4	1	0	1	0	47967.7	178	1131	0	7
6	0	0	0	0	0	0	172	1132	0	7
6	2	3	0	1	0	5995.96	178	1133	0	7
6	0	0	0	0	0	0	172	1134	0	7
6	2	5	0	1	0	5995.96	178	1135	0	7
6	0	0	0	0	0	0	172	1136	0	7
6	4	1	0	1	0	47967.7	178	1137	0	7
6	0	0	0	0	0	0	172	1138	0	7
6	4	3	0	1	0	47967.7	178	1139	0	7
6	0	0	0	0	0	0	172	1140	0	7
6	4	2	0	1	0	47967.7	178	1141	0	7
6	0	0	0	0	0	0	172	1142	0	7
6	5	0	0	1	0	47967.7	178	1143	0	7
6	0	0	0	0	0	0	172	1144	0	7
6	4	1	0	0	0	5995.96	178	1145	0	7
6	0	0	0	0	0	0	172	1146	0	7
6	3	4	0	1	0	5995.96	178	1147	0	7
6	0	0	0	0	0	0	172	1148	0	7
6	1	3	0	1	0	5995.96	178	1149	0	7
6	0	0	0	0	0	0	172	1150	0	7
6	3	4	0	1	0	47967.7	178	1151	0	7
6	0	0	0	0	0	0	172	1152	0	7
6	3	3	0	1	0	47967.7	178	1153	0	7
6	0	0	0	0	0	0	172	1154	0	7
6	1	3	0	1	0	1776.58	178	1155	0	7
6	0	0	0	0	0	0	172	1156	0	7
6	4	3	0	0	0	5995.96	178	1157	0	7
6	0	0	0	0	0	0	172	1158	0	7
6	4	1	0	1	0	47967.7	178	1159	0	7
6	0	0	0	0	0	0	172	1160	0	7
6	3	2	0	1	0	47967.7	178	1161	0	7
6	0	0	0	0	0	0	172	1162	0	7
6	2	4	0	1	0	47967.7	178	1163	0	7
6	0	0	0	0	0	0	172	1164	0	7
6	4	2	0	0	0	47967.7	178	1165	0	7
6	0	0	0	0	0	0	172	1166	0	7
6	4	2	0	1	0	5995.96	178	1167	0	7
6	0	0	0	0	0	0	172	1168	0	7
6	4	2	0	1	0	5995.96	178	1169	0	7
6	0	0	0	0	0	0	172	1170	0	7
6	3	3	0	1	0	5995.96	178	1171	0	7
6	0	0	0	0	0	0	172	1172	0	7
6	3	2	0	1	0	47967.7	178	1173	0	7
6	0	0	0	0	0	0	172	1174	0	7
