0;9;7;0;0;1;7
1;9;4;0;0;0;7
2;9;1;3;0;1;7
3;9;1;5;0;1;7
4;9;4;2;1;1;7
5;9;6;0;0;0;7
6;9;4;2;0;1;7
7;9;2;2;0;1;7
8;9;1;4;0;1;7
9;9;2;5;0;1;7
10;9;3;4;0;1;7
11;9;5;0;0;0;7
12;9;1;3;0;1;7
13;9;1;5;0;1;7
14;9;4;3;0;1;7
15;9;4;1;1;0;7
16;9;5;1;0;1;7
17;9;4;2;0;1;7
18;9;4;2;0;1;7
19;9;3;1;0;1;7
20;9;2;2;1;1;7
21;9;1;5;0;1;7
22;9;2;5;0;0;7
23;9;3;3;0;1;7
24;9;3;2;0;1;7
25;9;2;3;0;1;7
26;9;3;4;0;1;7
27;9;3;3;0;0;7
28;9;4;2;0;1;7
29;9;4;2;0;1;7
30;9;4;2;0;1;7
31;9;3;2;0;1;7
32;9;5;2;0;0;7
33;9;4;1;0;1;7
34;9;2;2;0;1;7
35;9;3;4;0;1;7
36;9;4;2;0;0;7
37;9;4;2;0;1;7
38;9;2;2;0;1;7
39;9;2;4;0;1;7
40;9;2;4;0;1;7
41;9;3;4;0;1;7
42;9;5;0;0;1;7
43;9;4;1;0;0;7
44;9;2;4;0;1;7
45;9;1;4;0;1;7
46;9;4;2;0;1;7
47;9;3;2;0;0;7
48;9;3;3;0;1;7
49;9;2;4;0;1;7
50;9;2;3;0;1;7
51;9;3;4;0;0;7
52;9;3;2;0;1;7
53;9;3;3;0;1;7
54;9;3;3;0;1;7
55;9;3;3;0;1;7
56;9;4;1;0;1;7
57;9;4;3;0;1;7
58;9;4;1;0;0;7
59;9;4;2;0;1;7
60;9;2;2;0;1;7
61;9;2;4;0;1;7
62;9;4;3;0;1;7
63;9;6;0;0;1;7
64;9;4;0;0;1;7
65;9;3;4;0;1;7
66;9;2;1;1;0;7
67;9;2;5;0;1;7
68;9;3;3;0;1;7
69;9;5;0;0;1;7
70;9;3;2;0;1;7
71;9;2;4;0;1;7
72;9;4;3;0;0;7
73;9;5;1;0;1;7
74;9;5;0;0;1;7
75;9;3;1;0;1;7
76;9;2;4;0;0;7
77;9;4;3;0;1;7
78;9;2;3;0;1;7
79;9;3;2;1;1;7
80;9;2;4;0;1;7
81;9;4;1;0;0;7
82;9;3;3;0;1;7
83;9;2;4;0;1;7
84;9;5;1;0;1;7
85;9;5;1;0;1;7
86;9;5;1;0;0;7
87;9;2;3;0;1;7
88;9;2;3;0;1;7
89;9;3;3;0;1;7
90;9;3;3;0;1;7
91;9;2;3;0;1;7
92;9;3;4;0;1;7
93;9;6;1;0;0;7
94;9;4;1;0;1;7
95;9;3;2;0;1;7
96;9;3;2;0;1;7
97;9;5;2;0;1;7
98;9;4;1;0;1;7
99;9;3;2;0;1;7
100;9;5;2;0;0;7
101;9;1;3;0;1;7
102;9;3;4;0;1;7
