,nodeId,ls,lc,le,ltx,number of neighbors,QOS,arm,jammed
0,3.0,3.0,0.0,0.0,1.0,7.0,7.000,False,False
1,3.0,1.0,3.0,0.0,1.0,7.0,0.333,True,False
2,3.0,1.0,6.0,0.0,0.0,7.0,0.167,False,True
3,3.0,5.0,2.0,0.0,1.0,7.0,2.500,True,True
4,3.0,5.0,0.0,0.0,1.0,7.0,7.000,True,True
5,3.0,4.0,2.0,0.0,1.0,7.0,2.000,False,True
6,3.0,1.0,3.0,0.0,1.0,7.0,0.333,False,True
7,3.0,2.0,4.0,0.0,0.0,7.0,0.500,False,True
8,3.0,2.0,5.0,0.0,1.0,7.0,0.400,False,True
9,3.0,4.0,3.0,0.0,1.0,7.0,1.333,False,True
10,3.0,4.0,0.0,0.0,1.0,7.0,7.000,True,True
11,3.0,1.0,3.0,0.0,1.0,7.0,0.333,False,False
12,3.0,1.0,5.0,0.0,1.0,7.0,0.200,True,True
13,3.0,3.0,4.0,0.0,1.0,7.0,0.750,True,True
14,3.0,4.0,1.0,0.0,1.0,7.0,4.000,False,True
15,3.0,5.0,1.0,0.0,1.0,7.0,5.000,True,True
16,3.0,5.0,2.0,0.0,0.0,7.0,2.500,True,True
17,3.0,4.0,2.0,0.0,1.0,7.0,2.000,True,True
18,3.0,3.0,1.0,0.0,1.0,7.0,3.000,True,True
19,3.0,2.0,3.0,0.0,1.0,7.0,0.667,False,True
20,3.0,2.0,5.0,0.0,0.0,7.0,0.400,False,True
21,3.0,2.0,4.0,0.0,1.0,7.0,0.500,False,True
22,3.0,3.0,3.0,0.0,1.0,7.0,1.000,True,True
23,3.0,3.0,2.0,0.0,1.0,7.0,1.500,True,True
24,3.0,2.0,3.0,0.0,1.0,7.0,0.667,True,True
25,3.0,2.0,5.0,0.0,1.0,7.0,0.400,False,True
26,3.0,2.0,4.0,0.0,0.0,7.0,0.500,True,True
27,3.0,4.0,2.0,0.0,1.0,7.0,2.000,False,True
28,3.0,4.0,2.0,0.0,1.0,7.0,2.000,True,True
29,3.0,4.0,2.0,0.0,1.0,7.0,2.000,True,True
30,3.0,3.0,2.0,0.0,1.0,7.0,1.500,True,True
31,3.0,3.0,3.0,0.0,1.0,7.0,1.000,True,True
32,3.0,5.0,1.0,0.0,0.0,7.0,5.000,False,True
33,3.0,2.0,2.0,0.0,1.0,7.0,1.000,True,True
34,3.0,3.0,4.0,0.0,1.0,7.0,0.750,False,True
35,3.0,3.0,2.0,0.0,1.0,7.0,1.500,False,True
36,3.0,5.0,2.0,0.0,0.0,7.0,2.500,True,True
37,3.0,2.0,2.0,0.0,1.0,7.0,1.000,True,True
38,3.0,2.0,4.0,0.0,1.0,7.0,0.500,False,True
39,3.0,2.0,4.0,0.0,1.0,7.0,0.500,False,True
40,3.0,4.0,3.0,0.0,1.0,7.0,1.333,False,True
41,3.0,6.0,0.0,0.0,0.0,7.0,7.000,True,True
42,3.0,3.0,1.0,0.0,1.0,7.0,3.000,True,True
43,3.0,2.0,4.0,0.0,1.0,7.0,0.500,True,True
44,3.0,1.0,4.0,0.0,1.0,7.0,0.250,False,True
45,3.0,5.0,2.0,0.0,0.0,7.0,2.500,False,True
46,3.0,2.0,2.0,0.0,1.0,7.0,1.000,False,True
47,3.0,3.0,3.0,0.0,1.0,7.0,1.000,True,True
48,3.0,2.0,4.0,0.0,1.0,7.0,0.500,True,True
49,3.0,3.0,2.0,0.0,1.0,7.0,1.500,True,True
50,3.0,3.0,3.0,0.0,1.0,7.0,1.000,True,True
51,3.0,2.0,2.0,1.0,1.0,7.0,1.000,True,True
52,3.0,4.0,3.0,0.0,0.0,7.0,1.333,False,True
53,3.0,3.0,3.0,0.0,1.0,7.0,1.000,True,True
54,3.0,4.0,2.0,0.0,1.0,7.0,2.000,True,True
55,3.0,4.0,1.0,0.0,1.0,7.0,4.000,True,True
56,3.0,4.0,3.0,0.0,1.0,7.0,1.333,True,True
57,3.0,4.0,1.0,0.0,0.0,7.0,4.000,True,True
58,3.0,4.0,2.0,0.0,1.0,7.0,2.000,False,True
59,3.0,2.0,2.0,0.0,1.0,7.0,1.000,True,True
60,3.0,1.0,5.0,0.0,1.0,7.0,0.200,False,True
61,3.0,4.0,3.0,0.0,1.0,7.0,1.333,False,True
62,3.0,7.0,0.0,0.0,0.0,7.0,7.000,True,True
63,3.0,4.0,0.0,0.0,1.0,7.0,7.000,True,True
64,3.0,4.0,3.0,0.0,1.0,7.0,1.333,True,False
65,3.0,1.0,2.0,0.0,1.0,7.0,0.500,True,True
66,3.0,1.0,6.0,0.0,1.0,7.0,0.167,False,True
67,3.0,3.0,4.0,0.0,0.0,7.0,0.750,False,True
68,3.0,5.0,0.0,0.0,1.0,7.0,7.000,True,True
69,3.0,3.0,2.0,0.0,1.0,7.0,1.500,False,False
70,3.0,3.0,3.0,0.0,1.0,7.0,1.000,True,True
71,3.0,3.0,3.0,0.0,1.0,7.0,1.000,True,True
72,3.0,6.0,1.0,0.0,0.0,7.0,6.000,True,True
73,3.0,5.0,0.0,0.0,1.0,7.0,7.000,True,True
74,3.0,3.0,1.0,0.0,1.0,7.0,3.000,True,True
75,3.0,1.0,4.0,0.0,1.0,7.0,0.250,True,True
76,3.0,4.0,3.0,0.0,1.0,7.0,1.333,False,True
77,3.0,3.0,3.0,0.0,0.0,7.0,1.000,True,True
78,3.0,4.0,2.0,0.0,1.0,7.0,2.000,False,True
79,3.0,3.0,3.0,0.0,1.0,7.0,1.000,True,True
80,3.0,3.0,1.0,0.0,1.0,7.0,3.000,True,True
81,3.0,3.0,4.0,0.0,0.0,7.0,0.750,True,True
82,3.0,2.0,4.0,0.0,1.0,7.0,0.500,False,True
83,3.0,5.0,1.0,0.0,1.0,7.0,5.000,True,True
84,3.0,5.0,1.0,0.0,1.0,7.0,5.000,True,True
85,3.0,4.0,1.0,0.0,1.0,7.0,4.000,True,True
86,3.0,2.0,3.0,0.0,1.0,7.0,0.667,True,True
87,3.0,2.0,4.0,0.0,0.0,7.0,0.500,True,True
88,3.0,3.0,3.0,0.0,1.0,7.0,1.000,True,True
89,3.0,3.0,3.0,0.0,1.0,7.0,1.000,True,True
90,3.0,3.0,2.0,0.0,1.0,7.0,1.500,True,True
91,3.0,3.0,4.0,0.0,1.0,7.0,0.750,True,True
92,3.0,5.0,1.0,0.0,1.0,7.0,5.000,True,True
93,3.0,4.0,1.0,0.0,1.0,7.0,4.000,True,True
94,3.0,4.0,2.0,0.0,0.0,7.0,2.000,True,True
95,3.0,3.0,2.0,0.0,1.0,7.0,1.500,False,True
96,3.0,4.0,2.0,1.0,1.0,7.0,2.000,True,True
97,3.0,5.0,1.0,0.0,0.0,7.0,5.000,True,True
98,3.0,3.0,2.0,0.0,1.0,7.0,1.500,True,True
99,3.0,4.0,2.0,0.0,1.0,7.0,2.000,False,True
100,3.0,1.0,3.0,0.0,1.0,7.0,0.333,False,True
101,3.0,3.0,4.0,0.0,1.0,7.0,0.750,False,True
102,3.0,3.0,3.0,0.0,1.0,7.0,1.000,True,True
103,3.0,5.0,1.0,0.0,1.0,7.0,5.000,False,True
104,3.0,2.0,3.0,0.0,1.0,7.0,0.667,True,True
105,3.0,2.0,4.0,0.0,0.0,7.0,0.500,True,True
106,3.0,2.0,3.0,0.0,1.0,7.0,0.667,False,True
107,3.0,2.0,5.0,0.0,1.0,7.0,0.400,True,True
108,3.0,4.0,2.0,0.0,1.0,7.0,2.000,False,True
109,3.0,6.0,0.0,0.0,1.0,7.0,7.000,True,True
110,3.0,4.0,2.0,0.0,1.0,7.0,2.000,True,True
111,3.0,3.0,1.0,0.0,1.0,7.0,3.000,False,True
112,3.0,2.0,3.0,0.0,0.0,7.0,0.667,False,True
113,3.0,2.0,5.0,0.0,1.0,7.0,0.400,False,True
114,3.0,5.0,2.0,0.0,1.0,7.0,2.500,False,True
115,3.0,5.0,0.0,0.0,1.0,7.0,7.000,True,True
116,3.0,2.0,2.0,0.0,0.0,7.0,1.000,True,False
117,3.0,2.0,4.0,0.0,1.0,7.0,0.500,False,True
118,3.0,3.0,3.0,0.0,1.0,7.0,1.000,True,True
119,3.0,3.0,3.0,0.0,1.0,7.0,1.000,True,True
120,3.0,5.0,1.0,0.0,1.0,7.0,5.000,False,True
121,3.0,6.0,0.0,0.0,0.0,7.0,7.000,False,True
